vehicle_uid,selling_price,km_driven,price_category,km_category
CAR_002855,254999,80000,Low,High
CAR_002856,229999,60000,Low,Very High
CAR_002857,750000,80000,High,High
CAR_002858,325000,119000,Mid,High
CAR_002859,760000,190000,High,Very High
CAR_002860,509999,25000,Mid,Low
CAR_002861,4461000,28740,Mid,Low
CAR_002862,229999,60000,Low,Medium
CAR_002863,290000,110000,Low,High
CAR_002864,550000,30000,Mid,Low
CAR_002865,125000,120000,Low,High
CAR_002866,2000000,130000,Premium,High
CAR_002867,350000,140000,Low,High
CAR_002868,4461000,60000,Low,High
CAR_002869,260000,50000,Low,Medium
CAR_002870,150000,50000,Low,Medium
CAR_002871,85000,60000,Low,Medium
CAR_002872,280000,15000,Low,Low
CAR_002873,220000,45000,Low,Medium
CAR_002874,140000,80000,Low,High
CAR_002875,370000,15000,Mid,Low
CAR_002876,650000,20000,High,Low
CAR_002877,280000,37000,Low,Medium
CAR_002878,540000,80000,Mid,High
CAR_002879,50000,120000,Low,High
CAR_002880,800000,20000,High,Low
CAR_002881,515000,25000,Mid,Low
CAR_002882,220000,96000,Low,High
CAR_002883,525000,54000,Mid,Medium
CAR_002884,165000,60000,Low,Medium
CAR_002885,221000,65000,Low,Medium
CAR_002886,245000,43000,Low,Medium
CAR_002887,4461000,42000,Low,Medium
CAR_002888,550000,73000,Mid,High
CAR_002889,434999,29000,Mid,Low
CAR_002890,450000,95000,Mid,High
CAR_002891,290000,25000,Low,High
CAR_002892,305000,53000,Mid,Medium
CAR_002893,265000,20000,Low,Low
CAR_002894,4461000,57000,Mid,Medium
CAR_002895,550000,52000,Mid,Medium
CAR_002896,105000,40000,Low,Medium
CAR_002897,275000,47000,Low,Medium
CAR_002898,434999,60000,Mid,Medium
CAR_002899,690000,73000,High,High
CAR_002900,249000,42000,Low,Medium
CAR_002901,204999,60000,Low,High
CAR_002902,200000,50000,Low,Medium
CAR_002903,190000,120000,Low,High
CAR_002904,150000,50000,Low,Medium
CAR_002905,70000,70000,Low,Medium
CAR_002906,900000,25000,High,Low
CAR_002907,950000,11000,High,Low
CAR_002908,475000,80000,Low,High
CAR_002909,55000,80000,Low,High
CAR_002910,450000,75000,Mid,High
CAR_002911,1200000,45000,Premium,Medium
CAR_002912,300000,100000,Low,High
CAR_002913,350000,60000,Mid,High
CAR_002914,229999,160000,Low,Very High
CAR_002915,821000,50000,High,Medium
CAR_002916,200000,80000,Low,High
CAR_002917,1000000,60000,High,Medium
CAR_002918,4461000,60000,Low,Medium
CAR_002919,459999,60000,Mid,High
CAR_002920,310000,70000,Mid,Medium
CAR_002921,815000,42000,High,Medium
CAR_002922,1200000,40000,Premium,Medium
CAR_002923,4461000,150000,Low,High
CAR_002924,1000000,30000,High,Low
CAR_002925,155000,90000,Low,High
CAR_002926,400000,120000,Mid,High
CAR_002927,400000,80000,Mid,High
CAR_002928,250000,80000,Low,High
CAR_002929,150000,50000,Low,High
CAR_002930,4461000,70000,Low,Medium
CAR_002931,130000,60000,Low,High
CAR_002932,325000,70000,Mid,Medium
CAR_002933,735000,55300,High,Medium
CAR_002934,285000,74300,Low,High
CAR_002935,350000,48781,Mid,Medium
CAR_002936,290000,87620,Low,High
CAR_002937,890000,40219,High,Medium
CAR_002938,385000,11473,Low,High
CAR_002939,425000,8352,Mid,Low
CAR_002940,525000,9745,Mid,Low
CAR_002941,550000,9748,Mid,Low
CAR_002942,271000,49000,Low,Medium
CAR_002943,1490000,20694,Premium,Low
CAR_002944,4461000,31080,Mid,Medium
CAR_002945,260000,37605,Low,Medium
CAR_002946,455000,60000,Mid,Medium
CAR_002947,75000,58850,Low,Medium
CAR_002948,421000,23839,Mid,Low
CAR_002949,550000,54000,Mid,Medium
CAR_002950,330000,38000,Mid,Medium
CAR_002951,390000,45454,Mid,Medium
CAR_002952,599000,46957,Mid,Medium
CAR_002953,738000,8000,High,Low
CAR_002954,300000,30000,Low,Low
CAR_002955,150000,110000,Low,High
CAR_002956,440000,223000,Mid,Very High
CAR_002957,280000,110000,Low,High
CAR_002958,100000,120000,Low,High
CAR_002959,150000,100000,Low,High
CAR_002960,380000,100000,Mid,High
CAR_002961,90000,60000,Low,Medium
CAR_002962,300000,270000,Low,Very High
CAR_002963,275000,60000,Low,Medium
CAR_002964,180000,41090,Low,Medium
CAR_002965,225000,296823,Low,Very High
CAR_002966,200000,40000,Low,Medium
CAR_002967,500000,40000,Mid,Medium
CAR_002968,300000,70000,Low,Medium
CAR_002969,765000,80000,High,High
CAR_002970,4461000,90000,High,High
CAR_002971,380000,19000,Mid,Low
CAR_002972,480000,110000,Mid,High
CAR_002973,200000,60000,Low,Medium
CAR_002974,380000,19000,Mid,Low
CAR_002975,145000,68000,Low,Medium
CAR_002976,280000,120000,Low,High
CAR_002977,254999,60000,Low,High
CAR_002978,300000,90000,Low,High
CAR_002979,480000,140000,Mid,High
CAR_002980,850000,44500,High,Medium
CAR_002981,350000,52000,Mid,Medium
CAR_002982,650000,26000,High,Low
CAR_002983,650000,26000,High,Low
CAR_002984,550000,80000,Mid,High
CAR_002985,300000,35000,Low,Medium
CAR_002986,150000,60000,Low,Medium
CAR_002987,4461000,120000,Low,High
CAR_002988,80000,58000,Low,Medium
CAR_002989,200000,100000,Low,High
CAR_002990,220000,43700,Low,Medium
CAR_002991,68000,120000,Low,High
CAR_002992,180000,80000,Low,High
CAR_002993,290000,60000,Low,Low
CAR_002994,300000,25000,Low,Low
CAR_002995,4461000,27483,Mid,Low
CAR_002996,470000,8000,Mid,Low
CAR_002997,150000,30000,Low,High
CAR_002998,400000,30000,Low,Low
CAR_002999,110000,100000,Low,High
CAR_003000,180000,56207,Low,Medium
CAR_003001,250000,60000,Low,Medium
CAR_003002,80000,70000,Low,Medium
CAR_003003,875000,1440,High,Low
CAR_003004,425000,12000,Mid,Low
CAR_003005,300000,50000,Low,Medium
CAR_003006,700000,35000,High,Medium
CAR_003007,130000,50000,Low,Medium
CAR_003008,1000000,60000,High,Medium
CAR_003009,650000,67000,High,Medium
CAR_003010,400000,100000,Mid,High
CAR_003011,800000,60000,High,Medium
CAR_003012,675000,70000,High,Medium
CAR_003013,210000,50000,Low,Medium
CAR_003014,150000,120000,Low,High
CAR_003015,45000,100000,Low,High
CAR_003016,516000,90000,Mid,High
CAR_003017,450000,80000,Mid,High
CAR_003018,134000,60000,Low,High
CAR_003019,509999,157000,Mid,Very High
CAR_003020,500000,20000,Low,Low
CAR_003021,130000,80000,Low,High
CAR_003022,575000,60000,Mid,Medium
CAR_003023,550000,49000,Mid,Medium
CAR_003024,145000,89255,Low,High
CAR_003025,347000,60000,Mid,Low
CAR_003026,275000,110000,Low,High
CAR_003027,630000,60000,High,Very High
CAR_003028,160000,90000,Low,High
CAR_003029,150000,63000,Low,Medium
CAR_003030,4461000,23000,Mid,Low
CAR_003031,349000,60000,Mid,High
CAR_003032,229999,168000,Low,Very High
CAR_003033,4461000,90000,Low,High
CAR_003034,4461000,70000,Low,Medium
CAR_003035,245000,5550,Low,Low
CAR_003036,180000,100000,Low,High
CAR_003037,290000,80000,Low,High
CAR_003038,250000,40000,Low,Medium
CAR_003039,150000,100000,Low,High
CAR_003040,55000,35000,Low,Medium
CAR_003041,500000,75000,Mid,High
CAR_003042,290000,150000,Low,High
CAR_003043,400000,16000,Mid,Low
CAR_003044,72000,60000,Low,Medium
CAR_003045,250000,115000,Low,High
CAR_003046,4461000,60000,Mid,Low
CAR_003047,1300000,10000,Premium,Low
CAR_003048,425000,15000,Mid,Low
CAR_003049,470000,10000,Mid,Low
CAR_003050,220000,80000,Low,High
CAR_003051,310000,60000,Mid,Low
CAR_003052,400000,45217,Mid,High
CAR_003053,215000,97000,Low,High
CAR_003054,310000,20000,Low,Low
CAR_003055,750000,50000,High,Medium
CAR_003056,204999,60000,Low,High
CAR_003057,260000,50000,Low,High
CAR_003058,4461000,40000,Low,Medium
CAR_003059,125000,110000,Low,High
CAR_003060,420000,155000,Mid,Very High
CAR_003061,220000,70000,Low,Medium
CAR_003062,200000,60000,Low,Medium
CAR_003063,130000,100000,Low,High
CAR_003064,335000,60000,Mid,Medium
CAR_003065,2650000,60000,Premium,Medium
CAR_003066,2675000,56000,Premium,Medium
CAR_003067,2675000,60000,Premium,Medium
CAR_003068,434999,97000,Mid,High
CAR_003069,500000,60000,Mid,Medium
CAR_003070,290000,60000,Low,Medium
CAR_003071,475000,48000,Mid,High
CAR_003072,270000,190000,Low,Very High
CAR_003073,600000,80000,Low,High
CAR_003074,300000,70000,Low,Medium
CAR_003075,415000,80000,Mid,High
CAR_003076,4461000,30000,High,Low
CAR_003077,4461000,44440,Mid,Medium
CAR_003078,1250000,30000,Premium,Low
CAR_003079,270000,60000,Low,High
CAR_003080,390000,80000,Low,High
CAR_003081,400000,110000,Mid,High
CAR_003082,100000,170000,Low,High
CAR_003083,850000,46000,High,Medium
CAR_003084,359000,120000,Mid,High
CAR_003085,470000,91365,Mid,High
CAR_003086,360000,90010,Mid,High
CAR_003087,250999,80000,Low,High
CAR_003088,45000,35000,Low,High
CAR_003089,75000,80000,Low,High
CAR_003090,495000,31800,Mid,Medium
CAR_003091,310000,59100,Mid,Medium
CAR_003092,540000,60000,Low,Medium
CAR_003093,665000,60000,High,Medium
CAR_003094,425000,22700,Mid,Low
CAR_003095,1295000,58000,Premium,Medium
CAR_003096,675000,50900,Low,High
CAR_003097,980000,10000,High,Low
CAR_003098,320000,60000,Mid,Medium
CAR_003099,250000,80000,Low,High
CAR_003100,600000,60000,Mid,High
CAR_003101,300000,60000,Low,High
CAR_003102,305000,66000,Mid,Medium
CAR_003103,270000,80000,Low,High
CAR_003104,300000,90000,Low,High
CAR_003105,106000,70000,Low,Medium
CAR_003106,90000,60000,Low,High
CAR_003107,539000,2417,Mid,Low
CAR_003108,110000,100000,Low,High
CAR_003109,250000,30000,Low,Low
CAR_003110,300000,50000,Low,Medium
CAR_003111,707000,60000,High,Medium
CAR_003112,4461000,120000,Low,High
CAR_003113,495000,7000,Mid,Low
CAR_003114,200000,35000,Low,Medium
CAR_003115,110000,110000,Low,High
CAR_003116,100000,130000,Low,High
CAR_003117,150000,25000,Low,Low
CAR_003118,509999,35000,Mid,Medium
CAR_003119,50000,80000,Low,High
CAR_003120,85000,70000,Low,High
CAR_003121,475000,23000,Mid,Low
CAR_003122,425000,40000,Mid,Medium
CAR_003123,480000,60000,Mid,High
CAR_003124,950000,10000,High,Low
CAR_003125,535000,80000,Mid,High
CAR_003126,325000,25000,Mid,Low
CAR_003127,270000,74000,Low,High
CAR_003128,300000,60000,Low,High
CAR_003129,325000,60000,Mid,Medium
CAR_003130,350000,100000,Mid,High
CAR_003131,4461000,146000,Low,High
CAR_003132,4461000,120000,Mid,High
CAR_003133,4461000,70000,Low,Medium
CAR_003134,190000,120000,Low,High
CAR_003135,345000,60000,Low,Medium
CAR_003136,1025000,70000,Premium,Medium
CAR_003137,120000,50000,Low,Medium
CAR_003138,114999,90000,Low,High
CAR_003139,300000,120000,Low,High
CAR_003140,340000,60000,Mid,Medium
CAR_003141,90000,70000,Low,Medium
CAR_003142,150000,140300,Low,High
CAR_003143,115999,70000,Low,Medium
CAR_003144,425000,36000,Mid,Medium
CAR_003145,550000,12997,Low,Low
CAR_003146,500000,40000,Low,Medium
CAR_003147,300000,60000,Low,Low
CAR_003148,1150000,26430,Low,Low
CAR_003149,475000,24600,Mid,Low
CAR_003150,260000,60000,Low,Low
CAR_003151,350000,100000,Mid,High
CAR_003152,750000,41988,High,Medium
CAR_003153,350000,60000,Mid,Low
CAR_003154,180000,30375,Low,Medium
CAR_003155,4461000,34400,High,Medium
CAR_003156,325000,18500,Mid,Low
CAR_003157,225000,48000,Low,Medium
CAR_003158,300000,28942,Low,Low
CAR_003159,400000,60000,Mid,High
CAR_003160,711000,53600,High,High
CAR_003161,851000,53652,High,Medium
CAR_003162,4461000,23000,Mid,Low
CAR_003163,275000,10211,Low,Low
CAR_003164,120000,120000,Low,High
CAR_003165,350000,120000,Mid,High
CAR_003166,409999,35000,Mid,Medium
CAR_003167,500000,130000,Mid,High
CAR_003168,220000,90000,Low,High
CAR_003169,120000,80000,Low,High
CAR_003170,70000,55000,Low,Medium
CAR_003171,800000,15000,High,High
CAR_003172,450000,260000,Mid,Very High
CAR_003173,525000,145000,Mid,High
CAR_003174,300000,35000,Low,Medium
CAR_003175,195000,56000,Low,Medium
CAR_003176,130000,98000,Low,High
CAR_003177,300000,135000,Low,High
CAR_003178,120000,60000,Low,Medium
CAR_003179,450000,120000,Mid,High
CAR_003180,160000,102000,Low,High
CAR_003181,800000,35000,High,Medium
CAR_003182,100000,80000,Low,High
CAR_003183,825000,13599,High,Low
CAR_003184,265000,32933,Low,Medium
CAR_003185,175000,54551,Low,Medium
CAR_003186,250999,60000,Low,Medium
CAR_003187,471000,41025,Mid,Medium
CAR_003188,650000,5000,High,Low
CAR_003189,4461000,5000,High,Low
CAR_003190,225000,53122,Low,Medium
CAR_003191,245000,64111,Low,High
CAR_003192,221000,78892,Low,High
CAR_003193,271000,74113,Low,High
CAR_003194,290000,80000,Low,High
CAR_003195,525000,39000,Mid,Medium
CAR_003196,4461000,84775,Mid,High
CAR_003197,95000,20778,Low,Low
CAR_003198,763000,64441,High,Medium
CAR_003199,450000,43192,Mid,Medium
CAR_003200,140000,44416,Low,Medium
CAR_003201,4461000,79991,Low,High
CAR_003202,277000,60000,Low,Medium
CAR_003203,520000,50000,Mid,Medium
CAR_003204,4461000,100000,Mid,High
CAR_003205,4461000,97000,Low,High
CAR_003206,420000,100000,Low,High
CAR_003207,35000,60000,Low,High
CAR_003208,4461000,20000,Premium,Low
CAR_003209,680000,46000,High,Medium
CAR_003210,425000,40000,Mid,High
CAR_003211,450000,70000,Mid,Medium
CAR_003212,590000,89600,Mid,High
CAR_003213,936999,60800,High,Medium
CAR_003214,420000,104000,Mid,High
CAR_003215,450000,80000,Mid,High
CAR_003216,40000,69111,Low,Medium
CAR_003217,520000,70000,Mid,Medium
CAR_003218,80000,120000,Low,High
CAR_003219,55000,40000,Low,Medium
CAR_003220,80000,100000,Low,High
CAR_003221,210000,20000,Low,Low
CAR_003222,300000,50000,Low,Medium
CAR_003223,260000,50000,Low,Medium
CAR_003224,4461000,70000,Low,Medium
CAR_003225,80000,90000,Low,High
CAR_003226,450000,150000,Mid,High
CAR_003227,310000,120000,Mid,High
CAR_003228,4461000,100000,Mid,High
CAR_003229,800000,60000,High,Medium
CAR_003230,840000,70000,High,Medium
CAR_003231,490000,50000,Mid,Medium
CAR_003232,125000,81000,Low,High
CAR_003233,400000,120000,Mid,High
CAR_003234,1000000,3600,High,Low
CAR_003235,530000,14272,Mid,Low
CAR_003236,840000,60000,High,Medium
CAR_003237,229999,40000,Low,Medium
CAR_003238,40000,40000,Low,Medium
CAR_003239,130000,80000,Low,High
CAR_003240,200000,70000,Low,Medium
CAR_003241,120000,70000,Low,Medium
CAR_003242,75000,57000,Low,Medium
CAR_003243,250000,120000,Low,High
CAR_003244,100000,30000,Low,Low
CAR_003245,280000,3240,Low,Low
CAR_003246,4461000,5000,Low,Low
CAR_003247,700000,10000,High,Low
CAR_003248,350000,90000,Mid,High
CAR_003249,320000,100000,Mid,High
CAR_003250,475000,90000,Mid,High
CAR_003251,220000,140000,Low,High
CAR_003252,210000,13770,Low,Low
CAR_003253,61000,60000,Low,Low
CAR_003254,355000,60000,Mid,High
CAR_003255,150000,60000,Low,Medium
CAR_003256,133000,80000,Low,High
CAR_003257,650000,50000,Low,Medium
CAR_003258,210000,40000,Low,Medium
CAR_003259,130000,93900,Low,High
CAR_003260,60000,70000,Low,Medium
CAR_003261,120000,120000,Low,High
CAR_003262,2900000,40000,Premium,Medium
CAR_003263,100000,120000,Low,High
CAR_003264,4461000,80000,Low,High
CAR_003265,120000,110000,Low,High
CAR_003266,125000,34000,Low,High
CAR_003267,425000,20000,Mid,High
CAR_003268,70000,117000,Low,High
CAR_003269,619000,1500,High,Low
CAR_003270,415000,48965,Mid,Medium
CAR_003271,265000,55000,Low,High
CAR_003272,70000,60000,Low,High
CAR_003273,281000,40000,Low,Medium
CAR_003274,211000,80000,Low,High
CAR_003275,550000,11000,Mid,Low
CAR_003276,350000,110000,Mid,High
CAR_003277,420000,19890,Mid,Low
CAR_003278,270000,20969,Low,Low
CAR_003279,399000,20194,Low,Low
CAR_003280,440000,34982,Mid,Medium
CAR_003281,250000,60000,Low,Medium
CAR_003282,650000,57904,High,Medium
CAR_003283,270000,59258,Low,Medium
CAR_003284,390000,60826,Mid,Medium
CAR_003285,1500000,50000,Premium,Medium
CAR_003286,225000,35000,Low,High
CAR_003287,900000,110000,Low,High
CAR_003288,1600000,40000,Premium,Medium
CAR_003289,800000,10000,High,Low
CAR_003290,320000,50000,Mid,Medium
CAR_003291,300000,25000,Low,Low
CAR_003292,740000,25000,High,Low
CAR_003293,350000,1300,Mid,Low
CAR_003294,280000,40000,Low,Medium
CAR_003295,675000,50000,High,Medium
CAR_003296,300000,20000,Low,Low
CAR_003297,400000,60000,Mid,High
CAR_003298,420000,100000,Mid,High
CAR_003299,300000,120000,Low,High
CAR_003300,4461000,70000,Low,Medium
CAR_003301,210000,70000,Low,Medium
CAR_003302,600000,60000,Mid,Medium
CAR_003303,260000,38000,Low,Medium
CAR_003304,82000,19000,Low,Low
CAR_003305,690000,60000,High,High
CAR_003306,300000,70000,Low,Medium
CAR_003307,4461000,30000,Premium,Low
CAR_003308,799000,31707,High,Medium
CAR_003309,1000000,180000,High,Very High
CAR_003310,190000,90000,Low,High
CAR_003311,250000,30000,Low,Low
CAR_003312,200000,60000,Low,Medium
CAR_003313,4461000,90000,Low,High
CAR_003314,250000,120000,Low,High
CAR_003315,90000,60000,Low,Medium
CAR_003316,68000,70000,Low,Medium
CAR_003317,500000,26500,Mid,Low
CAR_003318,900000,50000,High,Medium
CAR_003319,100000,52000,Low,Medium
CAR_003320,700000,160000,High,High
CAR_003321,1750000,115992,Premium,High
CAR_003322,290000,110000,Low,High
CAR_003323,1050000,60000,Premium,High
CAR_003324,70000,100000,Low,High
CAR_003325,520000,41000,Low,Medium
CAR_003326,150000,90000,Low,High
CAR_003327,120000,90000,Low,High
CAR_003328,600000,25000,Mid,Low
CAR_003329,4461000,70000,Low,High
CAR_003330,400000,60000,Mid,Medium
CAR_003331,310000,30000,Mid,Low
CAR_003332,550000,30000,Mid,Low
CAR_003333,550000,60000,Mid,Medium
CAR_003334,320000,60000,Mid,High
CAR_003335,50000,100000,Low,High
CAR_003336,500000,32000,Low,Medium
CAR_003337,4461000,26500,Mid,High
CAR_003338,700000,50000,High,Medium
CAR_003339,4461000,110000,High,High
CAR_003340,4461000,84000,High,High
CAR_003341,700000,50000,High,Medium
CAR_003342,200000,60000,Low,High
CAR_003343,375000,150000,Mid,High
CAR_003344,470000,109052,Low,High
CAR_003345,550000,90658,Mid,High
CAR_003346,500000,110000,Mid,High
CAR_003347,4461000,25000,Low,Low
CAR_003348,270000,20000,Low,Low
CAR_003349,300000,80000,Low,High
CAR_003350,80000,60000,Low,Medium
CAR_003351,1451000,81000,Premium,High
CAR_003352,1085000,15000,Premium,Low
CAR_003353,245000,75000,Low,High
CAR_003354,700000,25552,High,Low
CAR_003355,300000,20000,Low,Low
CAR_003356,350000,80000,Mid,High
CAR_003357,635000,25000,High,Low
CAR_003358,325000,40700,Mid,Medium
CAR_003359,4461000,65500,Premium,Medium
CAR_003360,110000,42000,Low,Medium
CAR_003361,890000,8000,High,Low
CAR_003362,73000,80000,Low,High
CAR_003363,170000,77000,Low,High
CAR_003364,750000,60000,High,Low
CAR_003365,280000,28838,Low,Low
CAR_003366,690000,11174,High,Low
CAR_003367,130000,120000,Low,High
CAR_003368,73000,80000,Low,High
CAR_003369,85000,60000,Low,High
CAR_003370,1575000,60000,Premium,High
CAR_003371,325000,105000,Mid,High
CAR_003372,85000,120000,Low,High
CAR_003373,860000,30000,High,High
CAR_003374,690000,41000,High,Medium
CAR_003375,650000,54000,Low,High
CAR_003376,375000,40000,Low,Medium
CAR_003377,525000,71000,Low,High
CAR_003378,330000,72500,Mid,High
CAR_003379,280000,76600,Low,High
CAR_003380,4461000,60000,Low,Medium
CAR_003381,350000,110000,Mid,High
CAR_003382,480000,63000,Low,Medium
CAR_003383,620000,60000,High,Medium
CAR_003384,250000,60000,Low,Medium
CAR_003385,78692,80000,Low,High
CAR_003386,350000,80000,Mid,High
CAR_003387,250000,70000,Low,Medium
CAR_003388,260000,97700,Low,High
CAR_003389,640000,36000,Low,Medium
CAR_003390,220000,90000,Low,High
CAR_003391,465000,130000,Mid,High
CAR_003392,229999,120000,Low,High
CAR_003393,425000,15000,Mid,Low
CAR_003394,95000,120000,Low,High
CAR_003395,170000,60000,Low,Very High
CAR_003396,229999,37500,Low,Medium
CAR_003397,45000,50000,Low,Medium
CAR_003398,479000,145000,Mid,High
CAR_003399,370000,60000,Mid,Medium
CAR_003400,340000,30000,Low,Low
CAR_003401,620000,35000,High,Medium
CAR_003402,270000,60000,Low,Medium
CAR_003403,400000,60000,Low,Medium
CAR_003404,260000,40000,Low,Medium
CAR_003405,48000,50000,Low,Medium
CAR_003406,100000,23800,Low,Low
CAR_003407,4461000,70000,Mid,Medium
CAR_003408,120000,90000,Low,High
CAR_003409,125000,102000,Low,High
CAR_003410,160000,80000,Low,High
CAR_003411,190000,5000,Low,Low
CAR_003412,1700000,10000,Premium,Low
CAR_003413,250000,50000,Low,Medium
CAR_003414,500000,15000,Mid,Low
CAR_003415,400000,35000,Low,Medium
CAR_003416,500000,20000,Mid,Low
CAR_003417,1800000,99000,Premium,High
CAR_003418,320000,90000,Low,High
CAR_003419,250000,47000,Low,Medium
CAR_003420,105000,90000,Low,High
CAR_003421,550000,20000,Mid,Low
CAR_003422,600000,1100,Mid,Low
CAR_003423,210000,40000,Low,Medium
CAR_003424,210000,15000,Low,Low
CAR_003425,150000,40000,Low,Medium
CAR_003426,125000,60000,Low,Medium
CAR_003427,380000,20000,Mid,Low
CAR_003428,600000,5000,Mid,Low
CAR_003429,490000,27000,Low,Low
CAR_003430,545000,38000,Mid,Medium
CAR_003431,250000,60000,Low,High
CAR_003432,1050000,1100,Premium,Low
CAR_003433,100000,100000,Low,High
CAR_003434,250000,100000,Low,High
CAR_003435,100000,110000,Low,High
CAR_003436,350000,60000,Mid,Medium
CAR_003437,370000,70000,Mid,High
CAR_003438,121000,110000,Low,High
CAR_003439,570000,44077,Mid,Medium
CAR_003440,785000,24000,High,Low
CAR_003441,850000,30000,High,Low
CAR_003442,375000,30000,Low,Low
CAR_003443,619000,40000,High,Medium
CAR_003444,335000,90000,Mid,High
CAR_003445,500000,50000,Mid,Medium
CAR_003446,60000,100000,Low,High
CAR_003447,130000,50000,Low,Medium
CAR_003448,210000,210000,Low,High
CAR_003449,1900000,20000,Premium,Low
CAR_003450,270000,70000,Low,Medium
CAR_003451,225000,60000,Low,High
CAR_003452,4461000,160000,Low,Very High
CAR_003453,173000,70000,Low,Medium
CAR_003454,4800000,9422,Premium,Low
CAR_003455,710000,110000,High,High
CAR_003456,1500000,20000,Low,Low
CAR_003457,550000,20000,Mid,Low
CAR_003458,58000,70000,Low,Medium
CAR_003459,1200000,60000,Premium,Medium
CAR_003460,500000,150000,Mid,High
CAR_003461,120000,83000,Low,High
CAR_003462,300000,250000,Low,Very High
CAR_003463,300000,30000,Low,High
CAR_003464,295000,60000,Low,Low
CAR_003465,587000,80000,Mid,High
CAR_003466,430000,50000,Mid,Medium
CAR_003467,123000,50000,Low,Medium
CAR_003468,450000,48500,Mid,Medium
CAR_003469,130000,60000,Low,Medium
CAR_003470,110000,90000,Low,High
CAR_003471,200000,240000,Low,Very High
CAR_003472,320000,70000,Mid,Medium
CAR_003473,300000,60000,Low,Medium
CAR_003474,350000,110000,Mid,High
CAR_003475,800000,50000,High,Medium
CAR_003476,270000,175000,Low,Very High
CAR_003477,540000,60000,Mid,Medium
CAR_003478,160000,60000,Low,Medium
CAR_003479,340000,100000,Mid,High
CAR_003480,350000,60000,Low,High
CAR_003481,300000,100000,Low,High
CAR_003482,330000,63000,Mid,Medium
CAR_003483,325000,80000,Mid,High
CAR_003484,250000,55000,Low,Medium
CAR_003485,250000,55000,Low,Medium
CAR_003486,240000,60000,Low,Medium
CAR_003487,545000,5000,Low,High
CAR_003488,300000,48000,Low,Medium
CAR_003489,130000,80000,Low,High
CAR_003490,4461000,50000,Low,Medium
CAR_003491,360000,15000,Mid,Low
CAR_003492,250000,70000,Low,High
CAR_003493,475000,105000,Mid,High
CAR_003494,600000,50000,Mid,Medium
CAR_003495,4461000,80000,Low,High
CAR_003496,700000,50000,High,Medium
CAR_003497,1290000,5000,Premium,Low
CAR_003498,80000,58000,Low,Medium
CAR_003499,425000,12000,Mid,Low
CAR_003500,500000,10000,Mid,Low
CAR_003501,193000,45000,Low,Medium
CAR_003502,800000,10000,High,Low
CAR_003503,150000,50000,Low,Medium
CAR_003504,80000,60000,Low,Medium
CAR_003505,130000,100000,Low,High
CAR_003506,280000,80000,Low,High
CAR_003507,229999,110000,Low,High
CAR_003508,80000,120000,Low,High
CAR_003509,70000,10000,Low,Low
CAR_003510,240000,60000,Low,Medium
CAR_003511,380000,72000,Low,High
CAR_003512,240000,60000,Low,Medium
CAR_003513,80000,110000,Low,High
CAR_003514,265000,50000,Low,Medium
CAR_003515,320000,25000,Mid,Low
CAR_003516,500000,120000,Mid,High
CAR_003517,1300000,55000,Premium,Medium
CAR_003518,1500000,35000,Premium,Medium
CAR_003519,1800000,110000,Premium,High
CAR_003520,600000,80000,Mid,High
CAR_003521,420000,80000,Mid,High
CAR_003522,140000,120000,Low,High
CAR_003523,300000,100000,Low,High
CAR_003524,100000,60000,Low,Medium
CAR_003525,350000,25000,Mid,Low
CAR_003526,850000,19000,High,Low
CAR_003527,140000,54000,Low,Medium
CAR_003528,550000,17100,Mid,Low
CAR_003529,525000,19000,Mid,Low
CAR_003530,470000,146000,Mid,High
CAR_003531,900000,98000,High,High
CAR_003532,500000,224642,Mid,Very High
CAR_003533,80000,120000,Low,High
CAR_003534,175000,175000,Low,Very High
CAR_003535,1350000,15000,Premium,Low
CAR_003536,800000,50000,High,Medium
CAR_003537,250000,60000,Low,Low
CAR_003538,700000,60000,High,Low
CAR_003539,800000,25000,High,Low
CAR_003540,4461000,69000,High,Medium
CAR_003541,4461000,60000,Mid,Medium
CAR_003542,180000,222435,Low,Very High
CAR_003543,600000,66000,Mid,Medium
CAR_003544,150000,110000,Low,High
CAR_003545,450000,78000,Mid,High
CAR_003546,721000,10000,Low,Low
CAR_003547,300000,35000,Low,Medium
CAR_003548,1000000,10000,Low,High
CAR_003549,4461000,40000,Low,Medium
CAR_003550,450000,120000,Mid,High
CAR_003551,4461000,70000,Low,Medium
CAR_003552,545000,40000,Mid,Medium
CAR_003553,844999,20000,High,Low
CAR_003554,700000,93000,High,High
CAR_003555,650000,159000,High,Very High
CAR_003556,525000,75000,Mid,High
CAR_003557,110000,101100,Low,High
CAR_003558,180000,66000,Low,Medium
CAR_003559,280000,60000,Low,Low
CAR_003560,400000,10000,Mid,High
CAR_003561,625000,126000,High,High
CAR_003562,535000,70000,Mid,Medium
CAR_003563,459999,50000,Mid,Medium
CAR_003564,300000,60000,Low,High
CAR_003565,280000,60000,Low,Medium
CAR_003566,500000,70000,Low,Medium
CAR_003567,1200000,1200,Premium,Low
CAR_003568,300000,40000,Low,Medium
CAR_003569,4461000,80000,Low,High
CAR_003570,4461000,134444,Low,High
CAR_003571,4461000,120000,Low,High
CAR_003572,160000,120000,Low,High
CAR_003573,600000,60000,Mid,Very High
CAR_003574,110000,100000,Low,High
CAR_003575,450000,110000,Mid,High
CAR_003576,1350000,35000,Premium,Medium
