customer_id,age,gender,state,city,pin_code,marital_status,education,occupation,join_date,tenure_years,account_type,account_segment,annual_income,balance,credit_score,num_products,has_credit_card,has_loan,has_insurance,has_demat,has_mutual_fund,loan_amount,loan_emi,credit_limit,credit_utilization_pct,monthly_txn_count,monthly_debit_amt,monthly_credit_amt,avg_txn_value,online_txn_pct,atm_withdrawal_freq,upi_txn_count,net_banking_logins,mobile_app_logins,branch_visits,complaints_last_year,complaint_resolved,nps_score,csat_score,days_since_last_txn,days_since_last_login,is_dormant,inactive_6m,churn
CUST0007303,36,Male,Delhi,Nadiad,210197,Divorced,Graduate,Salaried,06-02-2017,7.32,Savings,Mass,526700,783466.35,615,4,0,1,0,0,0,115614.12,1362.09,0,0,17,243352.62,47169.08,13519.59,13.34,5,14,8,18,2,3,1,7,4,7,6,0,0,0
CUST0001619,36,Male,Tamil Nadu,Latur,036845,Married,Post-Graduate,Salaried,01-07-2019,4.92,NRI,Mass,291300,204833.44,718,3,1,0,1,1,1,0,0,182895.23,38.51,21,55970.86,28008.42,2544.13,81.14,6,14,5,6,0,2,1,10,5,3,6,0,0,0
CUST0005054,38,Male,Gujarat,Indore,017050,Married,Doctorate,Homemaker,27-12-2018,5.43,Salary,Mass,619300,257086.1,637,2,0,1,0,0,0,146445.41,2452.37,0,0,19,49711.9,32167.1,2485.6,88.13,8,13,5,12,2,0,,8,3,5,1,0,0,0
CUST0001887,31,Male,Delhi,Rajpur Sonarpur,577099,Married,High School,Salaried,02-04-2016,8.17,Fixed Deposit,Mass,1315700,2546614.54,688,1,1,0,1,0,0,0,0,100213.7,51.77,20,1009524.19,80378.43,48072.58,35.99,5,13,2,10,3,1,1,6,4,7,18,0,0,0
CUST0000036,26,Female,Punjab,Bidar,143034,Married,Graduate,Self-Employed,17-04-2012,12.13,Savings,HNI,1048500,1391072.1,655,1,1,1,0,0,0,150067.99,1710.95,254969.21,7.92,18,249044.18,86340.54,13107.59,78.95,4,14,5,17,1,0,,6,,1,2,0,0,0
CUST0000081,39,Male,Tamil Nadu,Mysore,359665,Married,Graduate,Salaried,29-06-2022,1.93,Savings,Mass,,193861.55,578,5,1,1,0,0,1,104403.72,948.91,286021.57,36.97,17,71721.79,30126.27,3984.54,92.01,6,6,6,6,0,2,0,9,3,2,25,0,0,0
CUST0000305,41,Female,Maharashtra,Mahbubnagar,635744,Married,High School,Business Owner,28-05-2019,5.02,Savings,Affluent,595500,1046784.92,651,1,0,1,0,0,1,279331.74,9101.92,0,0,17,407188.39,32248.26,22621.58,34.18,2,17,8,8,2,3,1,10,3,1,7,0,0,0
CUST0000674,37,Male,Gujarat,Nanded,369746,Married,High School,Self-Employed,24-11-2018,5.52,Savings,Mass,889800,1219800.37,648,2,0,0,0,0,1,0,0,0,0,12,208284.02,40612.6,16021.85,81.27,4,19,5,13,3,0,,10,2,7,4,0,0,0
CUST0001122,57,Female,Gujarat,Burhanpur,348906,Married,Post-Graduate,Salaried,20-08-2016,7.79,Savings,Affluent,556300,63383.73,879,3,0,0,0,0,1,0,0,0,0,12,22782.29,24126.88,1752.48,67.75999999999999,8,9,11,14,0,1,1,3,5,10,1,0,0,0
CUST0001191,43,Female,Karnataka,Gwalior,879712,Married,Graduate,Homemaker,05-08-2022,1.82,Salary,Mass,2089800,1751834.24,702,3,1,0,1,0,0,0,0,223495.36,52.26,9,72696.18,176700.01,7269.62,61.160000000000004,5,13,4,12,2,0,,6,4,24,13,0,0,0
CUST0007933,39,Female,Delhi,Ichalkaranji,259553,Married,Doctorate,Self-Employed,24-11-2020,3.52,Current,HNI,6965600,5698887.6,610,1,1,0,0,0,0,0,0,181824.53,14.56,18,1267036.1,352435.6,66686.11,87.72999999999999,4,12,2,17,0,0,,10,3,27,5,0,0,0
CUST0008861,45,Male,Tamil Nadu,Dibrugarh,705027,Married,Doctorate,Homemaker,16-01-2012,12.38,Savings,UHNI,1048600,197111.87,647,4,0,1,0,0,0,176876.38,4983.97,0,0,21,9995.01,88985.33,454.32,87.5,4,13,2,8,0,0,,4,5,28,18,0,0,0
CUST0006731,63,Male,Delhi,Bhusawal,612312,Married,High School,Self-Employed,27-07-2018,5.85,Fixed Deposit,Affluent,575900,59188.46,634,1,0,1,0,0,0,487664.27,13303.66,0,0,16,3658.55,24743.63,215.21,87.2,4,9,5,10,1,1,1,7,5,3,3,0,0,0
CUST0006192,28,Male,Tamil Nadu,Gopalpur,889560,Single,Graduate,Salaried,29-03-2017,7.18,Fixed Deposit,Affluent,600800,563836.33,671,2,1,1,1,1,0,27043.88,340.13,215035.97,58.97,18,11724.22,30869.68,617.06,60.86,3,11,6,10,0,0,,8,5,6,1,0,0,0
CUST0009842,59,Male,Tamil Nadu,Bardhaman,894437,Single,High School,Salaried,30-06-2013,10.93,Current,Mass,1719300,3426337.2,610,3,1,0,0,0,1,0,0,116624.68,42.79,14,1141331.9,138334.44,76088.79,74.81,5,11,6,11,0,0,,8,5,25,1,0,0,0
CUST0000319,46,Female,Karnataka,Pune,334878,Married,Post-Graduate,Business Owner,03-02-2017,7.33,Current,Emerging Affluent,657700,779361.29,644,3,1,1,0,0,0,211059.29,5440.23,10000,33.66,16,282007.44,51186.71,16588.67,82.01,3,13,8,7,0,0,,9,1,11,4,0,0,0
CUST0005916,30,Female,Telangana,Udaipur,803999,Single,Graduate,Retired,30-07-2022,1.84,Current,Mass,343800,810511.57,672,2,0,0,0,0,0,0,0,0,0,22,297805.07,20623.66,12948.05,44.67,8,20,6,12,1,1,1,10,3,4,0,0,0,0
CUST0001733,41,Male,Telangana,Bijapur,644945,Single,High School,Salaried,01-05-2015,9.09,Savings,Mass,1290200,3146601.67,710,2,0,1,0,0,0,810461.6,9604.65,0,0,17,1103223.64,98631.51,61290.2,54.279999999999994,4,9,10,10,1,5,1,6,5,10,1,0,0,0
CUST0004603,63,Female,Karnataka,Bally,718189,Single,Post-Graduate,Homemaker,05-05-2016,8.08,Savings,Affluent,302700,308602.26,692,3,1,0,1,0,0,0,0,52019.99,12.55,19,42369.55,19663.93,2118.48,77.31,5,9,9,20,2,3,1,5,4,17,4,0,0,0
CUST0004705,49,Male,Maharashtra,Tadipatri,786162,Married,High School,Self-Employed,11-08-2013,10.81,Savings,UHNI,3110500,7633565,674,2,1,1,1,0,0,627066.93,35899.83,124907.23,7.67,17,1162762.22,200273.56,64597.9,82.41000000000001,4,13,6,15,0,0,,6,3,28,0,0,0,0
CUST0007226,27,Male,Rajasthan,Bihar Sharif,057736,Married,Doctorate,Retired,14-12-2021,2.47,Current,Emerging Affluent,1138300,490164.04,881,1,0,0,0,0,1,0,0,0,0,18,124121.77,105818.83,6532.72,42.309999999999995,4,6,5,17,2,1,1,6,2,12,14,0,0,0
CUST0008964,39,Female,Telangana,Thiruvananthapuram,268962,Married,Graduate,Business Owner,18-02-2013,11.29,Savings,Affluent,97300,156560.8,775,2,1,1,0,0,0,43799.51,482.26,138949.11,25.7,15,3862.47,9393.92,241.4,6.4399999999999995,3,17,3,13,1,1,1,4,4,23,1,0,0,0
CUST0007026,47,Male,Rajasthan,Gaya,886270,Married,High School,Student,01-08-2013,10.84,Savings,Emerging Affluent,105100,,534,2,1,1,0,0,0,275646.12,10666.19,189179.82,8.45,17,25100.58,4465.45,1394.48,59.650000000000006,5,14,7,11,0,0,,9,5,1,5,0,0,0
CUST0003411,33,Female,West Bengal,Pune,732678,Married,Post-Graduate,Business Owner,05-04-2018,6.16,Savings,Affluent,509600,412150.3,567,3,0,1,1,0,0,644533.6,15123.83,0,0,16,106140.92,43369.86,6243.58,93.67,5,9,8,16,2,4,1,7,5,29,6,0,0,0
CUST0007300,56,Male,Telangana,Mira-Bhayandar,686037,Married,High School,Homemaker,03-05-2015,9.09,Salary,Emerging Affluent,457900,1058644.84,715,1,1,1,1,0,0,409753.39,6925.3,204496.03,30.33,30,372963.26,25393.53,12031.07,38.89,5,9,9,11,1,0,,9,,68,24,0,0,0
CUST0007737,77,Male,Telangana,Karimnagar,289483,Married,High School,Business Owner,20-01-2017,7.37,Savings,Mass,765200,1286189.5,744,1,1,1,1,1,0,643015.43,22884.59,208436.29,7.04,,136153.88,46930.1,6483.52,84.53,2,10,3,12,2,0,,7,3,8,6,0,0,0
CUST0007970,56,Male,Karnataka,Howrah,490084,Single,Post-Graduate,Freelancer,20-10-2014,9.62,Savings,Affluent,392100,834997.07,558,3,1,1,1,0,0,630844.18,7031,249785.38,45.05,24,49701.69,36142.03,1988.07,40.58,5,19,4,15,1,0,,10,3,15,2,0,0,0
CUST0008092,52,Female,Maharashtra,Jabalpur,074755,Married,Graduate,Salaried,31-12-2011,12.43,NRI,Emerging Affluent,237300,427326.88,727,2,0,1,0,0,0,388564.12,17937.2,0,0,24,100272.77,14108.87,4010.91,58.57,5,11,9,16,1,0,,8,5,40,6,0,0,0
CUST0001747,54,Female,Rajasthan,Bahraich,738022,Married,Post-Graduate,Salaried,23-07-2021,2.86,Current,Mass,133800,154657.17,834,2,0,1,0,0,1,72260.71,667.41,0,0,16,34370.85,11700.21,2021.81,70.84,2,14,4,13,1,0,,5,4,15,2,0,0,0
CUST0004721,55,Female,Delhi,Deoghar,567775,Married,Post-Graduate,Retired,16-08-2015,8.8,NRI,Mass,1019900,2389545.29,746,2,1,1,1,1,0,100144.75,2038.47,58895.48,8.2,19,147719.06,53956.45,7385.95,48.209999999999994,4,10,6,14,2,3,1,4,4,1,2,0,0,0
CUST0002168,25,Male,Maharashtra,Patna,411387,Married,High School,Self-Employed,04-11-2022,1.58,Current,Emerging Affluent,208200,394446.25,728,4,1,1,0,1,1,247668.61,4758.91,120485.09,60.79,20,60398.27,12930.99,2876.11,78.42,6,14,2,21,0,0,,6,4,59,13,0,0,0
CUST0002541,32,Male,West Bengal,New Delhi,348834,Married,Graduate,Salaried,07-03-2023,1.24,Salary,Emerging Affluent,1747300,2507980.67,547,1,0,0,0,0,1,0,0,0,0,11,240693.28,140254.56,20057.77,63.28,6,10,4,18,2,0,,8,2,8,5,0,0,0
CUST0004897,20,Female,Tamil Nadu,Tumkur,481432,Divorced,Doctorate,Retired,02-11-2022,1.58,Current,Emerging Affluent,200600,108178.64,681,2,1,0,1,0,0,0,0,162412.29,35.64,13,19463.08,8502.86,1390.22,77,4,8,5,8,0,0,,7,5,18,21,0,0,0
CUST0006706,26,Female,Maharashtra,Ramagundam,217285,Married,Post-Graduate,Student,24-09-2014,9.69,Savings,Mass,136200,256544.09,658,3,1,1,0,0,0,110929.58,1021.43,213155.44,6.85,22,61674.35,11581.35,2681.49,80.91000000000001,4,14,5,18,2,2,0,8,3,29,10,0,0,0
CUST0007284,41,Female,Tamil Nadu,Dehri,871832,Married,Post-Graduate,Salaried,05-05-2018,6.08,Current,Mass,853200,1283969.47,621,4,0,1,0,0,1,18661.69,490.58,0,0,17,238467.66,61950.29,13248.2,60.440000000000005,3,9,5,17,0,0,,8,5,24,5,0,0,0
CUST0006018,44,Male,Karnataka,Madurai,039496,Single,Post-Graduate,Salaried,31-01-2013,11.34,Salary,Mass,565700,878490.64,728,3,0,1,0,0,0,472676.14,7500.97,0,0,25,66685.47,27583.71,2564.83,7.41,2,13,6,18,0,1,1,6,5,7,1,0,0,0
CUST0006533,62,Male,West Bengal,Kavali,380287,Widowed,Graduate,Salaried,16-10-2022,1.63,Savings,UHNI,695900,14241771.299999999,660,2,0,1,0,0,0,183551.36,2751,0,0,16,25223.06,67145.29,1483.71,77.13,5,3,4,11,2,2,1,8,5,10,1,0,0,0
CUST0003313,69,Female,Delhi,Gandhidham,684135,Married,Graduate,Business Owner,20-04-2011,13.13,Savings,Emerging Affluent,284200,240045.98,797,4,1,1,0,0,1,831544.56,42740.87,118771.34,7.85,11,13844.65,28069.6,1153.72,81.97,5,7,6,11,2,0,,4,4,7,22,0,0,0
CUST0009549,33,Male,Maharashtra,Singrauli,938402,Married,Graduate,Retired,06-03-2016,8.24,NRI,Emerging Affluent,292500,498986.43,690,1,1,0,1,0,0,0,0,74941.36,34.65,14,36062.1,24189.04,2404.14,66.9,4,10,8,13,0,0,,6,5,28,2,0,0,0
CUST0001454,75,Male,West Bengal,Noida,757637,Married,Doctorate,Self-Employed,29-06-2016,7.93,Savings,Emerging Affluent,582000,107593.95,671,1,1,0,1,0,0,0,0,68564.45,30.64,15,7245.97,35701.92,452.87,46.129999999999995,6,16,6,14,1,0,,10,3,20,0,0,0,0
CUST0000440,41,Female,Rajasthan,Dhanbad,385175,Divorced,High School,Self-Employed,09-01-2023,1.39,Salary,Affluent,,614776.19,682,3,1,0,0,0,0,0,0,121028.33,44.26,20,88968.92,56672.51,4236.62,80.04,2,10,10,13,1,0,,9,4,15,1,0,0,0
CUST0006835,47,Female,Delhi,Bathinda,986396,Married,Graduate,Salaried,04-05-2013,11.08,NRI,Affluent,775500,794213.66,742,1,1,0,1,1,0,0,0,23480.41,22.99,23,100707.03,76520.39,4196.13,49.05,5,10,11,12,1,0,,0,5,56,15,0,0,0
CUST0002329,51,Male,Rajasthan,Vellore,785046,Married,Graduate,Student,24-01-2023,1.35,Savings,Affluent,199500,36719.39,788,3,1,0,1,0,1,0,0,195955.92,29.43,17,5854.75,14049.92,325.26,42.79,6,16,4,21,1,2,1,,4,3,20,0,0,0
CUST0008629,50,Male,Maharashtra,Jodhpur,091795,Married,Graduate,Salaried,06-03-2010,14.25,Current,Emerging Affluent,198800,357082.26,,1,1,1,1,0,0,994583.45,15242.62,190167.51,19.35,16,113699.37,18428.65,6688.2,65.03999999999999,5,15,8,13,1,0,,3,2,13,10,0,0,0
CUST0000622,48,Male,Delhi,Bhagalpur,743025,Single,High School,Business Owner,13-08-2019,4.81,Fixed Deposit,Emerging Affluent,162800,0,730,2,1,0,1,0,0,0,0,309684.44,1.55,16,0,12364.8,0,29.14,2,13,6,11,2,2,0,9,4,4,17,0,0,1
CUST0008275,27,Female,West Bengal,Shimla,890232,Married,Graduate,Salaried,31-03-2011,13.18,Savings,Emerging Affluent,545900,344393.08,764,1,1,1,0,1,0,504503.36,33638.62,14974.41,22.15,15,41268.99,34085.39,2579.31,61.73,8,10,3,14,2,0,,7,2,7,14,0,0,0
CUST0004833,49,Male,Punjab,Naihati,493598,Married,High School,Salaried,16-01-2011,13.38,Fixed Deposit,Mass,922400,441058.48,879,1,1,1,0,0,1,197265.69,3452.28,207585.51,39.25,15,5696.11,45298.24,356.01,64.55,4,7,5,21,3,0,,4,3,65,9,0,0,0
CUST0007404,39,Male,Maharashtra,Mysore,682434,Married,High School,Salaried,31-05-2023,1.01,Salary,Emerging Affluent,727200,1236577.22,604,2,1,0,0,0,1,0,0,289466.76,16.61,14,19734.47,53006.01,1315.63,65.59,2,14,5,13,0,0,,5,,14,3,0,0,0
CUST0005738,60,Male,Tamil Nadu,Kalyan-Dombivli,369341,Married,Graduate,Salaried,07-02-2013,11.32,Salary,Mass,,259010.88,701,1,1,0,0,1,0,0,0,103944.98,30.42,26,32447.54,48817.36,1201.76,38.519999999999996,3,15,9,14,1,1,1,5,,11,4,0,0,0
CUST0006673,46,Female,Tamil Nadu,New Delhi,724062,Single,Graduate,Retired,26-03-2016,8.19,Current,Affluent,718000,943843.96,756,4,0,0,1,1,1,0,0,0,0,19,153308.19,30981.95,7665.41,71.32,2,15,6,23,0,0,,8,5,19,5,0,0,0
CUST0007895,18,Female,Delhi,Meerut,430751,Married,High School,Retired,17-05-2013,11.05,Savings,Emerging Affluent,900700,2171265.94,825,5,1,1,0,0,0,84822.75,1182.96,235761.36,37.48,23,423371.33,67337.84,17640.47,59.919999999999995,3,12,9,7,2,3,1,8,5,2,0,0,0,0
CUST0002234,53,Male,Rajasthan,Mumbai,794758,Married,Graduate,Business Owner,30-01-2022,2.34,Savings,Affluent,494600,546550.65,720,2,1,0,1,0,0,0,0,126667.59,34.72,16,16706.27,28384.6,982.72,45.32,2,11,5,16,1,1,1,8,3,3,5,0,0,0
CUST0002128,56,Female,Delhi,Bhatpara,213599,Single,Graduate,Homemaker,10-05-2017,7.07,Savings,HNI,682600,1238301.79,633,4,1,1,0,0,0,213239.49,2712.18,256457.27,11.14,20,383589.27,30750.47,18266.16,68.2,4,9,7,7,0,0,,8,5,2,42,0,0,0
CUST0004608,48,Male,Maharashtra,Ballia,198744,Married,Doctorate,Salaried,30-05-2021,3.01,Savings,Mass,557900,,748,2,1,1,1,0,1,35662.02,838.58,151108.79,16.46,31,118058.37,53309.96,3689.32,56.39999999999999,2,13,3,16,1,2,1,10,2,20,2,0,0,0
CUST0006129,31,Female,Maharashtra,North Dumdum,561203,Single,Graduate,Homemaker,23-06-2016,7.95,Savings,HNI,2972700,2305395.68,501,5,1,0,1,0,0,0,0,205540.14,44.23,15,326458.68,141069.23,20403.67,71.91,7,8,8,18,0,0,,6,3,35,1,0,0,0
CUST0009462,41,Male,Karnataka,Pallavaram,753440,Single,Graduate,Self-Employed,08-11-2016,7.57,Savings,Emerging Affluent,138800,194514.07,,3,1,0,1,0,0,0,0,152055.38,18.67,19,68644.83,10421.18,3432.24,83.14,5,14,4,15,2,0,,10,4,5,42,0,0,0
CUST0007224,82,Male,Gujarat,Pimpri-Chinchwad,034852,Single,Post-Graduate,Salaried,18-07-2020,3.87,Fixed Deposit,Mass,949100,1242623.55,650,5,1,0,0,0,0,0,0,143990.12,32.76,21,285890.8,89529.3,12995.04,999,6,19,2,17,1,1,1,10,3,54,5,0,0,0
CUST0007453,28,Female,Tamil Nadu,Khandwa,396600,Married,Post-Graduate,Self-Employed,20-03-2016,8.21,Savings,Mass,865900,325565.26,774,2,0,0,1,1,0,0,0,0,0,24,25273.22,51473.07,1010.93,62.12,6,10,8,12,2,0,,4,5,39,17,0,0,0
CUST0004522,55,Male,UP,Pimpri-Chinchwad,420314,Married,Graduate,Business Owner,22-01-2015,9.36,Savings,Affluent,291200,342523.53,630,3,0,1,0,0,1,556087.49,12169,0,0,20,128363.01,24442.96,6112.52,78.57,10,10,13,15,1,0,,10,,17,32,0,0,0
CUST0007811,49,Male,Karnataka,Hospet,377721,Married,High School,Salaried,13-06-2019,4.97,Savings,Emerging Affluent,231000,71382.51,713,1,1,1,0,1,1,605281.22,6258.01,26858.92,17.65,18,22520.46,17138.45,1185.29,48.83,4,18,9,9,1,0,,8,2,36,7,0,0,0
CUST0002392,29,Male,Maharashtra,North Dumdum,211682,Married,Post-Graduate,Salaried,27-04-2019,5.1,Savings,Mass,3355600,6986648.75,628,3,1,1,1,0,0,346471.43,3421.53,148832.72,9.93,21,617153.26,295503.39,28052.42,84.66,10,18,9,13,1,0,,10,4,12,0,0,0,0
CUST0008841,32,Female,Telangana,Kulti,836732,Married,High School,Self-Employed,31-12-2022,1.42,Salary,Affluent,252700,292081.51,711,4,1,1,1,0,0,1093919.33,14622.28,175732.58,42.46,15,84008.66,14948.78,5250.54,73.41,2,17,6,14,2,0,,8,4,1,3,0,0,0
CUST0000569,18,Male,Delhi,Hindupur,061325,Married,Doctorate,Student,11-02-2022,2.3,Savings,Mass,192300,195684.04,649,2,1,0,0,1,0,0,0,121513.59,46.35,26,35736.08,12657.74,1323.56,91.16,5,12,5,15,1,1,1,9,4,3,4,0,0,0
CUST0006555,38,Female,Karnataka,Mau,955705,Married,Post-Graduate,Business Owner,12-04-2015,9.15,Current,Mass,1072500,404531.32,797,1,1,1,1,0,1,599870.06,9259.76,148388.37,51.28,18,98087.5,99749,5162.5,87.8,4,19,8,15,2,1,1,6,3,0,7,0,0,0
CUST0001569,21,Female,Rajasthan,Panihati,122947,Married,Doctorate,Homemaker,22-05-2011,13.04,Current,Affluent,453200,620985.83,546,5,1,1,0,1,1,552114.57,15724.33,267160.69,41.21,16,108318.19,42676.79,6371.66,38.269999999999996,3,10,2,16,0,0,,8,3,13,7,0,0,0
CUST0001878,39,Male,Rajasthan,Nagpur,993056,nan,Doctorate,Business Owner,06-05-2018,6.08,Current,Affluent,638100,515805.84,656,2,1,0,1,0,0,0,0,233295.01,10.44,19,150671.79,63477.82,7533.59,16.520000000000003,4,14,11,18,0,0,,9,4,53,2,0,0,0
CUST0004181,45,Male,Tamil Nadu,Ahmedabad,966713,nan,Post-Graduate,Salaried,29-12-2021,2.42,Savings,Emerging Affluent,471400,89829.83,691,2,0,0,1,1,0,0,0,0,0,17,28420.54,46025.64,1578.92,34.27,2,10,8,9,1,1,1,4,4,77,8,0,0,0
CUST0005624,48,Male,Karnataka,Vijayawada,248259,Married,Graduate,Homemaker,14-07-2014,9.89,Current,Affluent,815300,1508095.54,755,3,1,1,1,0,0,196842.9,2128.96,188505.76,47.04,24,354423.44,46569.38,14176.94,33.79,8,8,10,12,1,0,,7,,7,1,0,0,0
CUST0008314,30,Female,Punjab,Ichalkaranji,115458,Single,Graduate,Homemaker,10-01-2012,12.4,Fixed Deposit,Mass,1140500,2382602.96,648,3,1,0,1,0,0,0,0,170919.37,35.26,22,617776.58,55337.13,26859.85,47.349999999999994,1,11,9,14,2,1,1,7,3,8,20,0,0,0
CUST0003016,55,Female,Tamil Nadu,Dibrugarh,988157,Married,Graduate,Freelancer,20-01-2022,2.36,Savings,Emerging Affluent,1165700,2195048.49,785,1,1,1,0,0,1,387876.55,8891.55,231782.63,35.98,16,723211.66,87533.85,42541.86,50.370000000000005,5,7,4,11,2,1,1,10,4,17,0,0,0,0
CUST0009247,46,Female,Delhi,Narasaraopet,068528,Single,High School,Business Owner,13-10-2020,3.64,Savings,HNI,1092300,1532639.94,604,4,1,0,0,0,0,0,0,131773.17,24.7,19,515212.36,68430.06,25760.62,66.03999999999999,1,19,13,19,2,1,1,,5,21,0,0,0,0
CUST0000040,44,Female,Tamil Nadu,Nellore,860343,Married,Post-Graduate,Salaried,19-01-2018,6.37,Savings,Mass,3753200,8782624.3,707,1,1,0,0,0,0,0,0,64869.46,28.43,25,2058838.41,352619.83,79186.09,78.18,3,8,7,10,1,0,,9,5,12,36,0,0,0
CUST0003818,40,Female,Karnataka,Bally,948523,Single,Doctorate,Self-Employed,15-04-2019,5.13,Savings,Mass,478100,373186.17,598,1,1,0,0,0,1,0,0,176550.73,35.45,21,129861.1,32388.52,5902.78,66.61,8,9,6,20,1,0,,6,5,27,26,0,0,0
CUST0007848,42,Male,Tamil Nadu,Mira-Bhayandar,776746,Married,Graduate,Student,24-01-2012,12.36,Current,Affluent,80000,86184.41,733,1,0,1,0,0,0,520476.27,19026.62,0,0,14,23752.84,4784.28,1583.52,69,1,15,6,15,1,0,,7,5,4,6,0,0,0
CUST0007855,28,Male,West Bengal,Navi Mumbai,166664,Married,Graduate,Business Owner,15-09-2022,1.71,Savings,Mass,462400,0,659,1,0,0,0,0,0,0,0,0,0,11,0,35996.96,0,72.15,6,10,6,15,5,0,,9,3,9,13,0,0,0
CUST0000304,49,Female,Telangana,Nagaon,188157,Married,High School,Self-Employed,03-11-2011,12.59,Current,Affluent,427200,83810.67,715,1,1,0,0,0,1,0,0,10432.07,29.56,8,975.28,37469.27,108.36,62.2,2,18,6,15,1,2,1,1,5,15,2,0,0,0
CUST0005272,75,Female,Karnataka,Hosur,615728,Married,Graduate,Self-Employed,31-08-2013,10.76,Current,Emerging Affluent,900900,1824593.41,647,1,0,0,0,0,1,0,0,0,0,19,201166.91,81570.77,10058.35,81.91000000000001,1,7,5,15,1,0,,6,4,5,8,0,0,0
CUST0009445,60,Male,West Bengal,Kirari Suleman Nagar,146190,Married,Post-Graduate,Student,06-07-2020,3.91,Current,Emerging Affluent,112300,16771.93,541,2,1,0,0,1,1,0,0,73139.15,31.8,13,2270.82,5237.88,162.2,46.150000000000006,5,10,7,10,0,0,,2,4,5,6,0,0,0
CUST0000484,44,Male,Delhi,Nashik,207085,Single,High School,Retired,01-10-2016,7.67,Savings,HNI,185600,260713.08,742,3,0,1,1,1,1,736253.96,7082.39,0,0,19,100723.64,14255.73,5036.18,42.61,3,15,6,12,1,0,,10,5,26,27,0,0,0
CUST0000766,32,Female,Maharashtra,Raipur,621923,Married,Graduate,Salaried,16-11-2016,7.55,Salary,Mass,3222300,,722,2,1,1,0,0,0,405689.19,3832.27,12619,11.38,18,831741.77,182091.81,43775.88,72.27,4,8,5,22,0,1,1,8,5,15,24,0,0,0
CUST0005742,29,Female,Telangana,Panchkula,798979,Married,Post-Graduate,Business Owner,09-08-2015,8.82,Savings,Affluent,174300,132026.42,734,1,0,0,0,1,0,0,0,0,0,13,47728.98,10838.35,3409.21,67.17,3,17,4,13,1,0,,9,3,24,17,0,0,0
CUST0002692,38,Male,Karnataka,Surendranagar Dudhrej,554794,Single,High School,Salaried,02-09-2011,12.76,Savings,Mass,131200,176602.86,564,2,0,0,0,1,1,0,0,0,0,13,41586.16,11874.93,2970.44,91.29,5,14,4,16,2,0,,5,5,6,17,0,0,0
CUST0001607,43,Male,Delhi,Allahabad,917220,Married,High School,Retired,16-12-2016,7.46,Savings,Emerging Affluent,1225900,0,623,1,0,0,1,0,0,0,0,0,0,15,0,110645.23,0,69.49,7,10,4,17,3,0,,10,5,6,7,0,0,0
CUST0004314,46,Male,Tamil Nadu,Hajipur,395086,nan,Post-Graduate,Homemaker,03-08-2017,6.83,NRI,Emerging Affluent,1055100,1171936.12,658,3,0,0,0,0,0,0,0,0,0,11,85418.99,93862.18,7118.25,73.82,6,11,5,15,0,1,0,10,3,15,1,0,0,0
CUST0006916,25,Female,Maharashtra,Kadapa,274715,Single,Post-Graduate,Salaried,05-03-2013,11.25,Salary,Emerging Affluent,725200,1518844.69,701,2,0,1,0,0,0,249404.8,3465.95,0,0,17,267906.21,58018.16,14883.68,62.27,1,4,8,19,2,1,1,8,4,28,28,0,0,0
CUST0005993,29,Male,UP,Naihati,444974,Divorced,Graduate,Salaried,22-02-2014,10.28,Current,Emerging Affluent,175100,39133.74,694,3,0,1,0,1,0,410646.56,12182.73,0,0,,4924.22,7564.52,351.73,26.779999999999998,0,10,3,22,1,2,1,5,,8,11,0,0,0
CUST0005682,37,Male,Tamil Nadu,Thiruvananthapuram,756937,Single,Graduate,Retired,28-09-2013,10.68,Savings,Affluent,656400,336547.61,504,4,1,1,0,0,0,1234277.21,31335.81,73180.04,10.62,16,104270.64,32629.05,6133.57,42.92,9,16,1,15,2,1,1,10,4,3,11,0,0,0
CUST0006694,48,Female,Gujarat,Satna,094961,nan,Post-Graduate,Retired,29-09-2010,13.68,Current,Emerging Affluent,493500,1084188.55,502,4,0,0,0,1,1,0,0,0,0,12,24733.44,27339.17,1902.57,61.24000000000001,3,14,5,12,0,0,,10,5,3,8,0,0,0
CUST0009907,50,Male,Maharashtra,Navi Mumbai,076550,Single,Graduate,Salaried,26-04-2013,11.11,Current,Mass,107500,150557.37,655,3,0,1,1,1,0,1327923.45,77608.81,0,0,14,41612.57,9929.73,2774.17,68.07,5,13,3,14,1,0,,9,4,8,1,0,0,0
CUST0008996,43,Female,Rajasthan,Nagpur,131775,Married,Graduate,Student,27-10-2011,12.61,NRI,HNI,149600,271272.72,616,2,1,1,0,0,1,429703.53,12743.43,128895.1,27.16,20,59364.36,10988.92,2826.87,63.519999999999996,2,13,9,13,1,0,,10,4,47,1,0,0,0
CUST0005630,46,Female,Tamil Nadu,Allahabad,975557,Married,Graduate,Self-Employed,22-10-2022,1.61,Savings,Affluent,1877800,3112125.87,681,2,1,1,0,0,1,78810.51,3239.73,219732.81,22.5,15,1053956.04,152319.73,65872.25,64.62,1,8,6,8,2,4,1,6,5,1,6,0,0,0
CUST0003066,46,Male,Gujarat,Bhind,561237,Married,High School,Business Owner,07-12-2010,13.49,Savings,Mass,183000,420968.43,642,2,1,0,1,1,1,0,0,10000,5.67,12,163466.33,8461.57,12574.33,79.67999999999999,7,9,4,15,2,0,,6,5,5,2,0,0,0
