customer_id,age,gender,state,city,pin_code,marital_status,education,occupation,join_date,tenure_years,account_type,account_segment,annual_income,balance,credit_score,num_products,has_credit_card,has_loan,has_insurance,has_demat,has_mutual_fund,loan_amount,loan_emi,credit_limit,credit_utilization_pct,monthly_txn_count,monthly_debit_amt,monthly_credit_amt,avg_txn_value,online_txn_pct,atm_withdrawal_freq,upi_txn_count,net_banking_logins,mobile_app_logins,branch_visits,complaints_last_year,complaint_resolved,nps_score,csat_score,days_since_last_txn,days_since_last_login,is_dormant,inactive_6m,churn,complaints_resolved
CUST0000656,42,Male,West Bengal,Sambalpur,170175,Single,High School,Salaried,2012-07-26,11.86,Fixed Deposit,Mass,204700.0,285470.37,686.0,1,1,0,0,0,0,0.0,0.0,66286.4,13.8,21.0,24815.63,14796.02,1127.98,70.34,3,10,10,14,0,2,yes,6.0,3.0,3,7,0,0,0,yes
CUST0005915,38,Male,UP,Dindigul,435786,Married,High School,Business Owner,2020-04-09,4.15,Current,Mass,984800.0,1650030.0,771.0,5,0,1,1,1,0,58569.02,541.63,0.0,0.0,13.0,245188.68,44190.18,17513.48,49.52,2,13,11,10,1,5,yes,6.0,3.0,52,20,0,0,0,yes
CUST0009133,45,Female,Delhi,Panvel,445355,Married,High School,Homemaker,2011-05-23,13.04,Salary,Emerging Affluent,692200.0,1306147.72,619.0,2,1,0,0,0,1,0.0,0.0,56324.39,4.16,16.0,351050.03,56771.62,20650.0,55.52,3,9,10,10,2,0,nan,7.0,5.0,5,1,0,0,0,nan
CUST0008529,55,Female,Rajasthan,Raipur,103122,Married,High School,Salaried,2011-06-06,13.0,Savings,Mass,477300.0,485760.63,594.0,4,1,1,0,0,0,493317.58,4520.9,347055.65,41.77,24.0,171363.66,30446.19,6854.55,95.83,3,15,7,12,2,1,yes,6.0,2.0,10,12,0,0,0,yes
CUST0007403,40,Male,Maharashtra,Nandyal,99842,Divorced,Post-Graduate,Salaried,2023-03-04,1.25,Current,Affluent,4077400.0,4997991.63,639.0,3,1,1,0,1,0,197832.98,1685.97,148555.83,36.59,15.0,1259919.26,224156.94,78744.95,76.67,6,18,7,13,2,1,yes,4.0,4.0,18,1,0,0,0,yes
CUST0001531,43,Female,Maharashtra,Akola,62829,Married,Graduate,Homemaker,2017-02-02,7.33,Current,Mass,670700.0,1096026.61,721.0,2,1,0,0,0,0,0.0,0.0,216814.07,16.33,18.0,125850.54,109488.87,6623.71,61.27,2,9,7,13,3,1,yes,7.0,5.0,6,3,0,0,0,yes
CUST0001808,48,Female,Delhi,Nadiad,780159,Single,Doctorate,Salaried,2015-09-07,8.74,Savings,Mass,542600.0,897506.97,677.0,4,0,1,1,0,0,31887.63,520.05,0.0,0.0,18.0,233682.12,43924.79,12299.06,76.91,1,10,3,16,1,0,nan,2.0,4.0,13,7,0,0,0,nan
CUST0000519,43,Male,Telangana,Jehanabad,242474,Married,Post-Graduate,Salaried,2020-03-19,4.21,Salary,HNI,1278500.0,3155027.59,461.0,3,1,0,0,0,0,0.0,0.0,60792.6,33.65,18.0,578366.26,125293.4,41311.88,53.99,5,10,3,14,1,5,yes,9.0,5.0,8,19,0,0,0,yes
CUST0005518,50,Male,Delhi,Solapur,539440,Married,High School,Homemaker,2014-06-16,9.97,Savings,Affluent,803200.0,0.0,763.0,1,1,1,0,0,0,457016.04,7125.76,115864.6,14.77,18.0,0.0,53555.77,0.0,64.86,2,9,3,8,0,0,nan,10.0,5.0,6,3,0,0,1,nan
CUST0000953,25,Male,Telangana,Noida,853576,Single,Graduate,Retired,2019-12-01,4.5,Savings,Mass,1908600.0,2408806.9,583.0,3,0,0,1,0,0,0.0,0.0,0.0,0.0,15.0,568535.87,161949.13,35533.49,87.42999999999999,1,11,10,17,2,0,nan,6.0,5.0,11,0,0,0,0,nan
CUST0007303,36,Male,Delhi,Nadiad,210197,Divorced,Graduate,Salaried,2017-02-06,7.32,Savings,Mass,526700.0,783466.35,615.0,4,0,1,0,0,0,115614.12,1362.09,0.0,0.0,17.0,243352.62,47169.08,13519.59,13.34,5,14,8,18,2,3,yes,7.0,4.0,7,6,0,0,0,yes
CUST0001619,36,Male,Tamil Nadu,Latur,36845,Married,Post-Graduate,Salaried,2019-07-01,4.92,NRI,Mass,291300.0,204833.44,718.0,3,1,0,1,1,1,0.0,0.0,182895.23,38.51,21.0,55970.86,28008.42,2544.13,81.14,6,14,5,6,0,2,yes,10.0,5.0,3,6,0,0,0,yes
CUST0005054,38,Male,Gujarat,Indore,17050,Married,Doctorate,Homemaker,2018-12-27,5.43,Salary,Mass,619300.0,257086.1,637.0,2,0,1,0,0,0,146445.41,2452.37,0.0,0.0,19.0,49711.9,32167.1,2485.6,88.13,8,13,5,12,2,0,nan,8.0,3.0,5,1,0,0,0,nan
CUST0001887,31,Male,Delhi,Rajpur Sonarpur,577099,Married,High School,Salaried,2016-04-02,8.17,Fixed Deposit,Mass,1315700.0,2546614.54,688.0,1,1,0,1,0,0,0.0,0.0,100213.7,51.77,20.0,1009524.19,80378.43,48072.58,35.99,5,13,2,10,3,1,yes,6.0,4.0,7,18,0,0,0,yes
CUST0000036,26,Female,Punjab,Bidar,143034,Married,Graduate,Self-Employed,2012-04-17,12.13,Savings,HNI,1048500.0,1391072.1,655.0,1,1,1,0,0,0,150067.99,1710.95,254969.21,7.92,18.0,249044.18,86340.54,13107.59,78.95,4,14,5,17,1,0,nan,6.0,4.0,1,2,0,0,0,nan
CUST0000081,39,Male,Tamil Nadu,Mysore,359665,Married,Graduate,Salaried,2022-06-29,1.93,Savings,Mass,694000.0,193861.55,578.0,5,1,1,0,0,1,104403.72,948.91,286021.57,36.97,17.0,71721.79,30126.27,3984.54,92.01,6,6,6,6,0,2,no,9.0,3.0,2,25,0,0,0,no
CUST0000305,41,Female,Maharashtra,Mahbubnagar,635744,Married,High School,Business Owner,2019-05-28,5.02,Savings,Affluent,595500.0,1046784.92,651.0,1,0,1,0,0,1,279331.74,9101.92,0.0,0.0,17.0,407188.39,32248.26,22621.58,34.18,2,17,8,8,2,3,yes,10.0,3.0,1,7,0,0,0,yes
CUST0000674,37,Male,Gujarat,Nanded,369746,Married,High School,Self-Employed,2018-11-24,5.52,Savings,Mass,889800.0,1219800.37,648.0,2,0,0,0,0,1,0.0,0.0,0.0,0.0,12.0,208284.02,40612.6,16021.85,81.27,4,19,5,13,3,0,nan,10.0,2.0,7,4,0,0,0,nan
CUST0001122,57,Female,Gujarat,Burhanpur,348906,Married,Post-Graduate,Salaried,2016-08-20,7.79,Savings,Affluent,556300.0,63383.73,879.0,3,0,0,0,0,1,0.0,0.0,0.0,0.0,12.0,22782.29,24126.88,1752.48,67.75999999999999,8,9,11,14,0,1,yes,3.0,5.0,10,1,0,0,0,yes
CUST0001191,43,Female,Karnataka,Gwalior,879712,Married,Graduate,Homemaker,2022-08-05,1.82,Salary,Mass,2089800.0,1751834.24,702.0,3,1,0,1,0,0,0.0,0.0,223495.36,52.26,9.0,72696.18,176700.01,7269.62,61.16,5,13,4,12,2,0,nan,6.0,4.0,24,13,0,0,0,nan
CUST0007933,39,Female,Delhi,Ichalkaranji,259553,Married,Doctorate,Self-Employed,2020-11-24,3.52,Current,HNI,6965600.0,5698887.6,610.0,1,1,0,0,0,0,0.0,0.0,181824.53,14.56,18.0,1267036.1,352435.6,66686.11,87.72999999999999,4,12,2,17,0,0,nan,10.0,3.0,27,5,0,0,0,nan
CUST0008861,45,Male,Tamil Nadu,Dibrugarh,705027,Married,Doctorate,Homemaker,2012-01-16,12.38,Savings,UHNI,1048600.0,197111.87,647.0,4,0,1,0,0,0,176876.38,4983.97,0.0,0.0,21.0,9995.01,88985.33,454.32,87.5,4,13,2,8,0,0,nan,4.0,5.0,28,18,0,0,0,nan
CUST0006731,63,Male,Delhi,Bhusawal,612312,Married,High School,Self-Employed,2018-07-27,5.85,Fixed Deposit,Affluent,575900.0,59188.46,634.0,1,0,1,0,0,0,487664.27,13303.66,0.0,0.0,16.0,3658.55,24743.63,215.21,87.2,4,9,5,10,1,1,yes,7.0,5.0,3,3,0,0,0,yes
CUST0006192,28,Male,Tamil Nadu,Gopalpur,889560,Single,Graduate,Salaried,2017-03-29,7.18,Fixed Deposit,Affluent,600800.0,563836.33,671.0,2,1,1,1,1,0,27043.88,340.13,215035.97,58.97,18.0,11724.22,30869.68,617.06,60.86,3,11,6,10,0,0,nan,8.0,5.0,6,1,0,0,0,nan
CUST0009842,59,Male,Tamil Nadu,Bardhaman,894437,Single,High School,Salaried,2013-06-30,10.93,Current,Mass,1719300.0,3426337.2,610.0,3,1,0,0,0,1,0.0,0.0,116624.68,42.79,14.0,1141331.9,138334.44,76088.79,74.81,5,11,6,11,0,0,nan,8.0,5.0,25,1,0,0,0,nan
CUST0000319,46,Female,Karnataka,Pune,334878,Married,Post-Graduate,Business Owner,2017-02-03,7.33,Current,Emerging Affluent,657700.0,779361.29,644.0,3,1,1,0,0,0,211059.29,5440.23,10000.0,33.66,16.0,282007.44,51186.71,16588.67,82.01,3,13,8,7,0,0,nan,9.0,1.0,11,4,0,0,0,nan
CUST0005916,30,Female,Telangana,Udaipur,803999,Single,Graduate,Retired,2022-07-30,1.84,Current,Mass,343800.0,810511.57,672.0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,22.0,297805.07,20623.66,12948.05,44.67,8,20,6,12,1,1,yes,10.0,3.0,4,0,0,0,0,yes
CUST0001733,41,Male,Telangana,Bijapur,644945,Single,High School,Salaried,2015-05-01,9.09,Savings,Mass,1290200.0,3146601.67,710.0,2,0,1,0,0,0,810461.6,9604.65,0.0,0.0,17.0,1103223.64,98631.51,61290.2,54.28,4,9,10,10,1,5,yes,6.0,5.0,10,1,0,0,0,yes
CUST0004603,63,Female,Karnataka,Bally,718189,Single,Post-Graduate,Homemaker,2016-05-05,8.08,Savings,Affluent,302700.0,308602.26,692.0,3,1,0,1,0,0,0.0,0.0,52019.99,12.55,19.0,42369.55,19663.93,2118.48,77.31,5,9,9,20,2,3,yes,5.0,4.0,17,4,0,0,0,yes
CUST0004705,49,Male,Maharashtra,Tadipatri,786162,Married,High School,Self-Employed,2013-08-11,10.81,Savings,UHNI,3110500.0,7633565.0,674.0,2,1,1,1,0,0,627066.93,35899.83,124907.23,7.67,17.0,1162762.22,200273.56,64597.9,82.41000000000001,4,13,6,15,0,0,nan,6.0,3.0,28,0,0,0,0,nan
CUST0007226,27,Male,Rajasthan,Bihar Sharif,57736,Married,Doctorate,Retired,2021-12-14,2.47,Current,Emerging Affluent,1138300.0,490164.04,881.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,18.0,124121.77,105818.83,6532.72,42.31,4,6,5,17,2,1,yes,6.0,2.0,12,14,0,0,0,yes
CUST0008964,39,Female,Telangana,Thiruvananthapuram,268962,Married,Graduate,Business Owner,2013-02-18,11.29,Savings,Affluent,97300.0,156560.8,775.0,2,1,1,0,0,0,43799.51,482.26,138949.11,25.7,15.0,3862.47,9393.92,241.4,6.44,3,17,3,13,1,1,yes,4.0,4.0,23,1,0,0,0,yes
CUST0007026,47,Male,Rajasthan,Gaya,886270,Married,High School,Student,2013-08-01,10.84,Savings,Emerging Affluent,105100.0,679772.97,534.0,2,1,1,0,0,0,275646.12,10666.19,189179.82,8.45,17.0,25100.58,4465.45,1394.48,59.650000000000006,5,14,7,11,0,0,nan,9.0,5.0,1,5,0,0,0,nan
CUST0003411,33,Female,West Bengal,Pune,732678,Married,Post-Graduate,Business Owner,2018-04-05,6.16,Savings,Affluent,509600.0,412150.3,567.0,3,0,1,1,0,0,644533.6,15123.83,0.0,0.0,16.0,106140.92,43369.86,6243.58,93.67,5,9,8,16,2,4,yes,7.0,5.0,29,6,0,0,0,yes
CUST0007300,56,Male,Telangana,Mira-Bhayandar,686037,Married,High School,Homemaker,2015-05-03,9.09,Salary,Emerging Affluent,457900.0,1058644.84,715.0,1,1,1,1,0,0,409753.39,6925.3,204496.03,30.33,30.0,372963.26,25393.53,12031.07,38.89,5,9,9,11,1,0,nan,9.0,4.0,68,24,0,0,0,nan
CUST0007737,77,Male,Telangana,Karimnagar,289483,Married,High School,Business Owner,2017-01-20,7.37,Savings,Mass,765200.0,1286189.5,744.0,1,1,1,1,1,0,643015.43,22884.59,208436.29,7.04,18.0,136153.88,46930.1,6483.52,84.53,2,10,3,12,2,0,nan,7.0,3.0,8,6,0,0,0,nan
CUST0007970,56,Male,Karnataka,Howrah,490084,Single,Post-Graduate,Freelancer,2014-10-20,9.62,Savings,Affluent,392100.0,834997.07,558.0,3,1,1,1,0,0,630844.18,7031.0,249785.38,45.05,24.0,49701.69,36142.03,1988.07,40.58,5,19,4,15,1,0,nan,10.0,3.0,15,2,0,0,0,nan
CUST0008092,52,Female,Maharashtra,Jabalpur,74755,Married,Graduate,Salaried,2011-12-31,12.43,NRI,Emerging Affluent,237300.0,427326.88,727.0,2,0,1,0,0,0,388564.12,17937.2,0.0,0.0,24.0,100272.77,14108.87,4010.91,58.57,5,11,9,16,1,0,nan,8.0,5.0,40,6,0,0,0,nan
CUST0001747,54,Female,Rajasthan,Bahraich,738022,Married,Post-Graduate,Salaried,2021-07-23,2.86,Current,Mass,133800.0,154657.17,834.0,2,0,1,0,0,1,72260.71,667.41,0.0,0.0,16.0,34370.85,11700.21,2021.81,70.84,2,14,4,13,1,0,nan,5.0,4.0,15,2,0,0,0,nan
CUST0004721,55,Female,Delhi,Deoghar,567775,Married,Post-Graduate,Retired,2015-08-16,8.8,NRI,Mass,1019900.0,2389545.29,746.0,2,1,1,1,1,0,100144.75,2038.47,58895.48,8.2,19.0,147719.06,53956.45,7385.95,48.21,4,10,6,14,2,3,yes,4.0,4.0,1,2,0,0,0,yes
CUST0002168,25,Male,Maharashtra,Patna,411387,Married,High School,Self-Employed,2022-11-04,1.58,Current,Emerging Affluent,208200.0,394446.25,728.0,4,1,1,0,1,1,247668.61,4758.91,120485.09,60.79,20.0,60398.27,12930.99,2876.11,78.42,6,14,2,21,0,0,nan,6.0,4.0,59,13,0,0,0,nan
CUST0002541,32,Male,West Bengal,New Delhi,348834,Married,Graduate,Salaried,2023-03-07,1.24,Salary,Emerging Affluent,1747300.0,2507980.67,547.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,11.0,240693.28,140254.56,20057.77,63.28,6,10,4,18,2,0,nan,8.0,2.0,8,5,0,0,0,nan
CUST0004897,20,Female,Tamil Nadu,Tumkur,481432,Divorced,Doctorate,Retired,2022-11-02,1.58,Current,Emerging Affluent,200600.0,108178.64,681.0,2,1,0,1,0,0,0.0,0.0,162412.29,35.64,13.0,19463.08,8502.86,1390.22,77.0,4,8,5,8,0,0,nan,7.0,5.0,18,21,0,0,0,nan
CUST0006706,26,Female,Maharashtra,Ramagundam,217285,Married,Post-Graduate,Student,2014-09-24,9.69,Savings,Mass,136200.0,256544.09,658.0,3,1,1,0,0,0,110929.58,1021.43,213155.44,6.85,22.0,61674.35,11581.35,2681.49,80.91000000000001,4,14,5,18,2,2,no,8.0,3.0,29,10,0,0,0,no
CUST0007284,41,Female,Tamil Nadu,Dehri,871832,Married,Post-Graduate,Salaried,2018-05-05,6.08,Current,Mass,853200.0,1283969.47,621.0,4,0,1,0,0,1,18661.69,490.58,0.0,0.0,17.0,238467.66,61950.29,13248.2,60.440000000000005,3,9,5,17,0,0,nan,8.0,5.0,24,5,0,0,0,nan
CUST0006018,44,Male,Karnataka,Madurai,39496,Single,Post-Graduate,Salaried,2013-01-31,11.34,Salary,Mass,565700.0,878490.64,728.0,3,0,1,0,0,0,472676.14,7500.97,0.0,0.0,25.0,66685.47,27583.71,2564.83,7.41,2,13,6,18,0,1,yes,6.0,5.0,7,1,0,0,0,yes
CUST0006533,62,Male,West Bengal,Kavali,380287,Widowed,Graduate,Salaried,2022-10-16,1.63,Savings,UHNI,695900.0,14241771.3,660.0,2,0,1,0,0,0,183551.36,2751.0,0.0,0.0,16.0,25223.06,67145.29,1483.71,77.13,5,3,4,11,2,2,yes,8.0,5.0,10,1,0,0,0,yes
CUST0003313,69,Female,Delhi,Gandhidham,684135,Married,Graduate,Business Owner,2011-04-20,13.13,Savings,Emerging Affluent,284200.0,240045.98,797.0,4,1,1,0,0,1,831544.56,42740.87,118771.34,7.85,11.0,13844.65,28069.6,1153.72,81.97,5,7,6,11,2,0,nan,4.0,4.0,7,22,0,0,0,nan
CUST0009549,33,Male,Maharashtra,Singrauli,938402,Married,Graduate,Retired,2016-03-06,8.24,NRI,Emerging Affluent,292500.0,498986.43,690.0,1,1,0,1,0,0,0.0,0.0,74941.36,34.65,14.0,36062.1,24189.04,2404.14,66.9,4,10,8,13,0,0,nan,6.0,5.0,28,2,0,0,0,nan
CUST0001454,75,Male,West Bengal,Noida,757637,Married,Doctorate,Self-Employed,2016-06-29,7.93,Savings,Emerging Affluent,582000.0,107593.95,671.0,1,1,0,1,0,0,0.0,0.0,68564.45,30.64,15.0,7245.97,35701.92,452.87,46.13,6,16,6,14,1,0,nan,10.0,3.0,20,0,0,0,0,nan
CUST0000440,41,Female,Rajasthan,Dhanbad,385175,Divorced,High School,Self-Employed,2023-01-09,1.39,Salary,Affluent,671300.0,614776.19,682.0,3,1,0,0,0,0,0.0,0.0,121028.33,44.26,20.0,88968.92,56672.51,4236.62,80.04,2,10,10,13,1,0,nan,9.0,4.0,15,1,0,0,0,nan
CUST0006835,47,Female,Delhi,Bathinda,986396,Married,Graduate,Salaried,2013-05-04,11.08,NRI,Affluent,775500.0,794213.66,742.0,1,1,0,1,1,0,0.0,0.0,23480.41,22.99,23.0,100707.03,76520.39,4196.13,49.05,5,10,11,12,1,0,nan,0.0,5.0,56,15,0,0,0,nan
CUST0002329,51,Male,Rajasthan,Vellore,785046,Married,Graduate,Student,2023-01-24,1.35,Savings,Affluent,199500.0,36719.39,788.0,3,1,0,1,0,1,0.0,0.0,195955.92,29.43,17.0,5854.75,14049.92,325.26,42.79,6,16,4,21,1,2,yes,8.0,4.0,3,20,0,0,0,yes
CUST0008629,50,Male,Maharashtra,Jodhpur,91795,Married,Graduate,Salaried,2010-03-06,14.25,Current,Emerging Affluent,198800.0,357082.26,680.0,1,1,1,1,0,0,994583.45,15242.62,190167.51,19.35,16.0,113699.37,18428.65,6688.2,65.03999999999999,5,15,8,13,1,0,nan,3.0,2.0,13,10,0,0,0,nan
CUST0000622,48,Male,Delhi,Bhagalpur,743025,Single,High School,Business Owner,2019-08-13,4.81,Fixed Deposit,Emerging Affluent,162800.0,0.0,730.0,2,1,0,1,0,0,0.0,0.0,309684.44,1.55,16.0,0.0,12364.8,0.0,29.14,2,13,6,11,2,2,no,9.0,4.0,4,17,0,0,1,no
CUST0008275,27,Female,West Bengal,Shimla,890232,Married,Graduate,Salaried,2011-03-31,13.18,Savings,Emerging Affluent,545900.0,344393.08,764.0,1,1,1,0,1,0,504503.36,33638.62,14974.41,22.15,15.0,41268.99,34085.39,2579.31,61.73,8,10,3,14,2,0,nan,7.0,2.0,7,14,0,0,0,nan
CUST0004833,49,Male,Punjab,Naihati,493598,Married,High School,Salaried,2011-01-16,13.38,Fixed Deposit,Mass,922400.0,441058.48,879.0,1,1,1,0,0,1,197265.69,3452.28,207585.51,39.25,15.0,5696.11,45298.24,356.01,64.55,4,7,5,21,3,0,nan,4.0,3.0,65,9,0,0,0,nan
CUST0007404,39,Male,Maharashtra,Mysore,682434,Married,High School,Salaried,2023-05-31,1.01,Salary,Emerging Affluent,727200.0,1236577.22,604.0,2,1,0,0,0,1,0.0,0.0,289466.76,16.61,14.0,19734.47,53006.01,1315.63,65.59,2,14,5,13,0,0,nan,5.0,4.0,14,3,0,0,0,nan
CUST0005738,60,Male,Tamil Nadu,Kalyan-Dombivli,369341,Married,Graduate,Salaried,2013-02-07,11.32,Salary,Mass,671300.0,259010.88,701.0,1,1,0,0,1,0,0.0,0.0,103944.98,30.42,26.0,32447.54,48817.36,1201.76,38.52,3,15,9,14,1,1,yes,5.0,4.0,11,4,0,0,0,yes
CUST0006673,46,Female,Tamil Nadu,New Delhi,724062,Single,Graduate,Retired,2016-03-26,8.19,Current,Affluent,718000.0,943843.96,756.0,4,0,0,1,1,1,0.0,0.0,0.0,0.0,19.0,153308.19,30981.95,7665.41,71.32,2,15,6,23,0,0,nan,8.0,5.0,19,5,0,0,0,nan
CUST0007895,18,Female,Delhi,Meerut,430751,Married,High School,Retired,2013-05-17,11.05,Savings,Emerging Affluent,900700.0,2171265.94,825.0,5,1,1,0,0,0,84822.75,1182.96,235761.36,37.48,23.0,423371.33,67337.84,17640.47,59.92,3,12,9,7,2,3,yes,8.0,5.0,2,0,0,0,0,yes
CUST0002234,53,Male,Rajasthan,Mumbai,794758,Married,Graduate,Business Owner,2022-01-30,2.34,Savings,Affluent,494600.0,546550.65,720.0,2,1,0,1,0,0,0.0,0.0,126667.59,34.72,16.0,16706.27,28384.6,982.72,45.32,2,11,5,16,1,1,yes,8.0,3.0,3,5,0,0,0,yes
CUST0002128,56,Female,Delhi,Bhatpara,213599,Single,Graduate,Homemaker,2017-05-10,7.07,Savings,HNI,682600.0,1238301.79,633.0,4,1,1,0,0,0,213239.49,2712.18,256457.27,11.14,20.0,383589.27,30750.47,18266.16,68.2,4,9,7,7,0,0,nan,8.0,5.0,2,42,0,0,0,nan
CUST0004608,48,Male,Maharashtra,Ballia,198744,Married,Doctorate,Salaried,2021-05-30,3.01,Savings,Mass,557900.0,679772.97,748.0,2,1,1,1,0,1,35662.02,838.58,151108.79,16.46,31.0,118058.37,53309.96,3689.32,56.39999999999999,2,13,3,16,1,2,yes,10.0,2.0,20,2,0,0,0,yes
CUST0006129,31,Female,Maharashtra,North Dumdum,561203,Single,Graduate,Homemaker,2016-06-23,7.95,Savings,HNI,2972700.0,2305395.68,501.0,5,1,0,1,0,0,0.0,0.0,205540.14,44.23,15.0,326458.68,141069.23,20403.67,71.91,7,8,8,18,0,0,nan,6.0,3.0,35,1,0,0,0,nan
CUST0009462,41,Male,Karnataka,Pallavaram,753440,Single,Graduate,Self-Employed,2016-11-08,7.57,Savings,Emerging Affluent,138800.0,194514.07,681.0,3,1,0,1,0,0,0.0,0.0,152055.38,18.67,19.0,68644.83,10421.18,3432.24,83.14,5,14,4,15,2,0,nan,10.0,4.0,5,42,0,0,0,nan
CUST0007224,82,Male,Gujarat,Pimpri-Chinchwad,34852,Single,Post-Graduate,Salaried,2020-07-18,3.87,Fixed Deposit,Mass,949100.0,1242623.55,650.0,5,1,0,0,0,0,0.0,0.0,143990.12,32.76,21.0,285890.8,89529.3,12995.04,999.0,6,19,2,17,1,1,yes,10.0,3.0,54,5,0,0,0,yes
CUST0007453,28,Female,Tamil Nadu,Khandwa,396600,Married,Post-Graduate,Self-Employed,2016-03-20,8.21,Savings,Mass,865900.0,325565.26,774.0,2,0,0,1,1,0,0.0,0.0,0.0,0.0,24.0,25273.22,51473.07,1010.93,62.12,6,10,8,12,2,0,nan,4.0,5.0,39,17,0,0,0,nan
CUST0004522,55,Male,UP,Pimpri-Chinchwad,420314,Married,Graduate,Business Owner,2015-01-22,9.36,Savings,Affluent,291200.0,342523.53,630.0,3,0,1,0,0,1,556087.49,12169.0,0.0,0.0,20.0,128363.01,24442.96,6112.52,78.57,10,10,13,15,1,0,nan,10.0,4.0,17,32,0,0,0,nan
CUST0007811,49,Male,Karnataka,Hospet,377721,Married,High School,Salaried,2019-06-13,4.97,Savings,Emerging Affluent,231000.0,71382.51,713.0,1,1,1,0,1,1,605281.22,6258.01,26858.92,17.65,18.0,22520.46,17138.45,1185.29,48.83,4,18,9,9,1,0,nan,8.0,2.0,36,7,0,0,0,nan
CUST0002392,29,Male,Maharashtra,North Dumdum,211682,Married,Post-Graduate,Salaried,2019-04-27,5.1,Savings,Mass,3355600.0,6986648.75,628.0,3,1,1,1,0,0,346471.43,3421.53,148832.72,9.93,21.0,617153.26,295503.39,28052.42,84.66,10,18,9,13,1,0,nan,10.0,4.0,12,0,0,0,0,nan
CUST0008841,32,Female,Telangana,Kulti,836732,Married,High School,Self-Employed,2022-12-31,1.42,Salary,Affluent,252700.0,292081.51,711.0,4,1,1,1,0,0,1093919.33,14622.28,175732.58,42.46,15.0,84008.66,14948.78,5250.54,73.41,2,17,6,14,2,0,nan,8.0,4.0,1,3,0,0,0,nan
CUST0000569,18,Male,Delhi,Hindupur,61325,Married,Doctorate,Student,2022-02-11,2.3,Savings,Mass,192300.0,195684.04,649.0,2,1,0,0,1,0,0.0,0.0,121513.59,46.35,26.0,35736.08,12657.74,1323.56,91.16,5,12,5,15,1,1,yes,9.0,4.0,3,4,0,0,0,yes
CUST0006555,38,Female,Karnataka,Mau,955705,Married,Post-Graduate,Business Owner,2015-04-12,9.15,Current,Mass,1072500.0,404531.32,797.0,1,1,1,1,0,1,599870.06,9259.76,148388.37,51.28,18.0,98087.5,99749.0,5162.5,87.8,4,19,8,15,2,1,yes,6.0,3.0,0,7,0,0,0,yes
CUST0001569,21,Female,Rajasthan,Panihati,122947,Married,Doctorate,Homemaker,2011-05-22,13.04,Current,Affluent,453200.0,620985.83,546.0,5,1,1,0,1,1,552114.57,15724.33,267160.69,41.21,16.0,108318.19,42676.79,6371.66,38.27,3,10,2,16,0,0,nan,8.0,3.0,13,7,0,0,0,nan
CUST0001878,39,Male,Rajasthan,Nagpur,993056,Married,Doctorate,Business Owner,2018-05-06,6.08,Current,Affluent,638100.0,515805.84,656.0,2,1,0,1,0,0,0.0,0.0,233295.01,10.44,19.0,150671.79,63477.82,7533.59,16.520000000000003,4,14,11,18,0,0,nan,9.0,4.0,53,2,0,0,0,nan
CUST0004181,45,Male,Tamil Nadu,Ahmedabad,966713,Married,Post-Graduate,Salaried,2021-12-29,2.42,Savings,Emerging Affluent,471400.0,89829.83,691.0,2,0,0,1,1,0,0.0,0.0,0.0,0.0,17.0,28420.54,46025.64,1578.92,34.27,2,10,8,9,1,1,yes,4.0,4.0,77,8,0,0,0,yes
CUST0005624,48,Male,Karnataka,Vijayawada,248259,Married,Graduate,Homemaker,2014-07-14,9.89,Current,Affluent,815300.0,1508095.54,755.0,3,1,1,1,0,0,196842.9,2128.96,188505.76,47.04,24.0,354423.44,46569.38,14176.94,33.79,8,8,10,12,1,0,nan,7.0,4.0,7,1,0,0,0,nan
CUST0008314,30,Female,Punjab,Ichalkaranji,115458,Single,Graduate,Homemaker,2012-01-10,12.4,Fixed Deposit,Mass,1140500.0,2382602.96,648.0,3,1,0,1,0,0,0.0,0.0,170919.37,35.26,22.0,617776.58,55337.13,26859.85,47.35,1,11,9,14,2,1,yes,7.0,3.0,8,20,0,0,0,yes
CUST0003016,55,Female,Tamil Nadu,Dibrugarh,988157,Married,Graduate,Freelancer,2022-01-20,2.36,Savings,Emerging Affluent,1165700.0,2195048.49,785.0,1,1,1,0,0,1,387876.55,8891.55,231782.63,35.98,16.0,723211.66,87533.85,42541.86,50.370000000000005,5,7,4,11,2,1,yes,10.0,4.0,17,0,0,0,0,yes
CUST0009247,46,Female,Delhi,Narasaraopet,68528,Single,High School,Business Owner,2020-10-13,3.64,Savings,HNI,1092300.0,1532639.94,604.0,4,1,0,0,0,0,0.0,0.0,131773.17,24.7,19.0,515212.36,68430.06,25760.62,66.03999999999999,1,19,13,19,2,1,yes,8.0,5.0,21,0,0,0,0,yes
CUST0000040,44,Female,Tamil Nadu,Nellore,860343,Married,Post-Graduate,Salaried,2018-01-19,6.37,Savings,Mass,3753200.0,8782624.3,707.0,1,1,0,0,0,0,0.0,0.0,64869.46,28.43,25.0,2058838.41,352619.83,79186.09,78.18,3,8,7,10,1,0,nan,9.0,5.0,12,36,0,0,0,nan
