order_id,order_date,delivery_date,supplier_name,product_category,region,warehouse_code,quantity_ordered,unit_price_inr,total_amount_inr,lead_time_days,quality_score,on_time_delivery,discount_pct,shipment_mode,payment_terms,delivery_days
ORD-00634,18-08-2023,20-08-2023 00:00,Asian Paints Ltd,machinery,Sea,Wh-hyd-05,447,3295.67,1473164.49,23,7.523708493835153,Yes,0.22,Sea,Net 90,2
ORD-00635,29-09-2022,09-11-2022 00:00,Infosys BPM,chemicals,Express Air,Wh-del-02,581,4254.4,2471806.4,44,8.898823176857032,No,0.2,Express Air,Net 30,41
ORD-00636,09-02-2022,23-03-2022 00:00,Blue Dart Express,packaging,Air,Wh-pun-06,790,4337.8,3426862,32,1.3749113654441418,No,0.08,Air,Net 60,42
ORD-00637,22-04-2022,23-05-2022 00:00,Blue Dart Express,packaging,Road,Wh-mum-01,861,3544.73,3052012.53,11,4.578828216328326,Yes,0.26,Road,Net 30,31
ORD-00638,03-09-2023,17-10-2023 00:00,Tata Steel Ltd,machinery,Road,Wh-blr-04,247,4186.7,1034114.9,22,7.860781288197448,Yes,1.39,Road,Net 30,44
ORD-00639,21-03-2023,20-04-2023 00:00,mahindra logistics,machinery,Air,Wh-hyd-05,963,3490.38,3361235.94,22,5.5260982003221475,No,0.02,Air,Net 90,30
ORD-00640,20-12-2022,19-12-2022 00:00,Godrej Industries,chemicals,Air,Wh-mum-01,76,3403.9,258696.4,43,3.4052736681423577,No,0.22,Air,Net 60,-1
ORD-00641,17-01-2024,13-02-2024 00:00,Unknown,Unknown,Rail,Wh-pun-06,154,3096.87,476917.98,25,5.659903020392016,No,0.14,Rail,Net 30,27
ORD-00642,16-03-2024,30-03-2024 00:00,Mahindra Logistics,electronics,Road,Wh-mum-01,656,3766.06,2470535.36,22,2.183664402247401,Yes,0.25,Road,Net 30,14
ORD-00643,18-11-2022,28-11-2022 00:00,  DHL Supply Chain  ,machinery,Air,Wh-mum-01,435,801.44,348626.4,28,8.714166039,No,0.12,Air,Net 90,10
ORD-00644,23-03-2023,13-04-2023 00:00,  Infosys BPM  ,packaging,Road,Wh-blr-04,997,4405.55,4392333.35,29,6.178198629264004,Yes,0.05,Road,Advance,21
ORD-00645,13-09-2023,06-10-2023 00:00,Reliance Industries,chemicals,Express Air,Wh-che-03,86,4360.5,375003,13,1.6874645049231038,Yes,0.25,Express Air,Net 30,23
ORD-00646,08-06-2023,17-06-2023 00:00,Reliance Industries,food & beverage,Road,Wh-mum-01,697,155.94,108690.18,18,16.77468717944619,Yes,0.16,Road,Net 90,9
ORD-00647,29-04-2022,01-06-2022 00:00,TATA STEEL LTD,raw materials,Road,Wh-mum-01,285,4130.83,1177286.55,2,4.309602857245989,Yes,0.06,Road,Cod,33
ORD-00648,30-01-2023,20-02-2023 00:00,Asian Paints Ltd,packaging,Road,Wh-mum-01,974,653.06,636080.44,29,2.635652716385166,Yes,0.22,Road,Net 30,21
ORD-00649,14-08-2023,22-08-2023 00:00,Infosys BPM,raw materials,Air,Wh-mum-01,47,1682.24,1183130.236513158,21,4.919568629249716,Yes,0.15,Air,Net 30,8
ORD-00650,14-07-2022,30-07-2022 00:00,Infosys BPM,raw materials,Road,Wh-mum-01,69,3720.11,256687.59,15,3.988894288538228,No,0.18,Road,Cod,16
ORD-00651,18-09-2022,22-09-2022 00:00,Tata Steel Ltd,packaging,Rail,Wh-mum-01,47,812.19,38172.93,52,4.076233349429643,Yes,0.14,Rail,Advance,4
ORD-00652,15-02-2022,12-03-2022 00:00,Unknown,Unknown,Road,Wh-mum-01,94,4091.66,384616.04,27,5.659903020392016,No,0.25,Road,Net 30,25
ORD-00653,27-12-2023,23-01-2024 00:00,Reliance Industries,raw materials,Sea,Wh-mum-01,750,4162.35,3121762.5,50,3.009370469546767,No,0.25,Sea,Net 30,27
ORD-00654,23-03-2023,03-04-2023 00:00,Mahindra Logistics,machinery,Road,Wh-mum-01,958,2542.26,2435485.08,31,6.776739629698199,No,0.21,Road,Net 60,11
ORD-00655,02-01-2022,08-02-2022 00:00,Unknown,Unknown,Rail,Wh-hyd-05,453,41.87,18967.11,15,5.659903020392016,No,0.03,Rail,Net 30,37
ORD-00656,17-06-2023,30-06-2023 00:00,Unknown,Unknown,Air,Wh-pun-06,204,1442.32,239660.78,51,5.659903020392016,No,0.25,Air,Net 30,13
ORD-00657,05-04-2024,07-05-2024 00:00,Asian Paints Ltd,packaging,Express Air,Wh-del-02,912,3088.47,2816684.64,23,6.967066115275983,Yes,0.2,Express Air,Advance,32
ORD-00658,06-07-2023,05-08-2023 00:00,Mahindra Logistics,packaging,Express Air,Wh-blr-04,218,4906.12,1069534.16,24,5.935438325760885,Yes,0.21,Express Air,Net 30,30
ORD-00659,05-12-2023,25-12-2023 00:00,asian paints ltd,raw materials,Road,Wh-hyd-05,474,3162.75,1499143.5,44,8.913296033617462,No,0.11,Road,Net 60,20
ORD-00660,07-01-2024,13-01-2024 00:00,Unknown,Unknown,Road,Wh-mum-01,432,1306.42,564373.44,13,5.659903020392016,No,0.26,Road,Net 30,6
ORD-00661,30-01-2024,03-03-2024 00:00,BlueDart Express,packaging,Road,Wh-hyd-05,341,3173.69,1252495.5,22,5.9226692623424935,Yes,0.22,Road,Net 30,33
ORD-00662,25-01-2024,10-02-2024 00:00,asian paints ltd,textiles,Road,Wh-mum-01,551,2704.53,1490196.03,43,8.467868082588804,Yes,0.03,Road,Net 30,16
ORD-00663,18-11-2023,11-12-2023 00:00,Reliance Industries,electronics,Rail,Wh-che-03,612,3901.43,2387675.16,37,6.455319084401317,Yes,0.12,Rail,Cod,23
ORD-00664,21-07-2022,unknown,Mahindra Logistics,textiles,Road,Wh-mum-01,289,543.83,157166.87,33,3.620298230066611,Yes,0.27,Road,Cod,0
ORD-00665,08-01-2023,16-02-2023 00:00,Infosys BPM,raw materials,Road,Wh-mum-01,254,3807.53,967112.62,56,2.863854263589141,No,0.01,Road,Net 30,39
ORD-00666,18-03-2023,29-04-2023 00:00,asian paints ltd,electronics,Express Air,Wh-che-03,734,2710.92,1989815.28,3,2.370950070964109,Yes,0.29,Express Air,Cod,42
ORD-00667,13-03-2022,01-04-2022 00:00,RELIANCE INDUSTRIES,textiles,Air,Wh-del-02,357,4815.33,1719072.81,54,6.008473863176535,Yes,0.2,Air,Cod,19
ORD-00668,12-11-2023,19-11-2023 00:00,Godrej Industries,chemicals,Air,Wh-che-03,23,1715.94,39466.62,19,7.391218886182592,Yes,0.19,Air,Net 60,7
ORD-00669,05-12-2022,22-12-2022 00:00,RELIANCE INDUSTRIES,electronics,Sea,Wh-blr-04,762,3166.78,2413086.36,23,9.436405943478889,No,0.08,Sea,Net 30,17
ORD-00670,01-10-2023,27-10-2023 00:00,  Asian Paints Ltd  ,raw materials,Express Air,Wh-mum-01,522,4660.82,2432948.04,29,5.4856767820684285,No,0.07,Express Air,Net 30,26
ORD-00671,18-11-2022,14-12-2022 00:00,BlueDart Express,packaging,Road,Wh-hyd-05,758,521.52,395312.16,30,5.260607933454213,Yes,0.28,Road,Net 30,26
ORD-00672,11-11-2023,02-11-2023 00:00,Unknown,Unknown,Air,Wh-pun-06,837,4686.77,3922826.49,39,5.659903020392016,Yes,0.09,Air,Net 30,-9
ORD-00673,18-05-2024,23-06-2024 00:00,asian paints ltd,food & beverage,Rail,Wh-mum-01,100,3442.55,344255,44,7.044780533914268,Yes,0.23,Rail,Net 30,36
ORD-00674,08-05-2022,02-06-2022 00:00,Reliance Industries,raw materials,Road,Wh-del-02,802,348.51,279505.02,47,6.239878838,No,0.12,Road,Cod,25
ORD-00675,08-01-2024,13-02-2024 00:00,RELIANCE INDUSTRIES,packaging,Road,Wh-del-02,113,1511.81,1298412.9387958115,25,9.911880042288592,Yes,0.04,Road,Net 60,36
ORD-00676,04-11-2022,14-12-2022 00:00,Unknown,Unknown,Road,Wh-del-02,223,3543.78,418931.82,37,5.659903020392016,No,0,Road,Cod,40
ORD-00677,04-06-2023,12-06-2023 00:00,TATA STEEL LTD,raw materials,Road,Wh-mum-01,906,346.08,313548.48,47,5.776636197581523,No,0.16,Road,Net 60,8
ORD-00678,13-11-2022,20-11-2022 00:00,Tata Steel Ltd,raw materials,Road,Wh-hyd-05,762,2915.03,2221252.86,8,5.467164475,No,1.58,Road,Net 90,7
ORD-00679,14-11-2023,06-12-2023 00:00,  Blue Dart Express  ,packaging,Sea,Wh-mum-01,659,1735.96,1143997.64,42,6.801320572681092,No,1.28,Sea,Net 90,22
ORD-00680,23-02-2023,19-03-2023 00:00,RELIANCE INDUSTRIES,textiles,Road,Wh-del-02,442,3108.37,1373899.54,58,6.0516418865356245,Yes,0.11,Road,Net 30,24
ORD-00681,01-12-2022,14-12-2022 00:00,DHL Supply Chain,raw materials,Air,Wh-che-03,608,238.25,144856,16,7.992352092945029,Yes,0.1,Air,Net 30,13
ORD-00682,17-02-2023,15-03-2023 00:00,Tata Steel Ltd,chemicals,Sea,Wh-pun-06,769,4358.97,3352047.93,8,2.844830885741348,Yes,0.16,Sea,Net 30,26
ORD-00683,15-12-2023,18-12-2023 00:00,Reliance Industries,electronics,Rail,Wh-hyd-05,325,4867.71,1582005.75,1,7.530644802469743,No,0.13,Rail,Net 60,3
ORD-00684,30-10-2022,unknown,Reliance Industries,packaging,Air,Wh-che-03,516,4844.7,2499865.2,44,6.577611142897803,No,0.26,Air,Net 30,0
ORD-00685,22-07-2023,22-08-2023 00:00,Tata Steel Ltd,raw materials,Road,Wh-blr-04,16,3750.76,60012.16,5,9.064676006,No,0.15,Road,Net 30,31
ORD-00686,11-05-2022,21-05-2022 00:00,TATA STEEL LTD,textiles,Air,Wh-che-03,792,659.13,522030.96,3,8.624749951302235,Yes,0.15,Air,Net 30,10
ORD-00687,16-07-2022,18-08-2022 00:00,Asian Paints Ltd,chemicals,Road,Wh-mum-01,336,3793.73,1274693.28,1,3.8363233521929794,No,0.04,Road,Cod,33
ORD-00688,07-03-2023,16-04-2023 00:00,mahindra logistics,electronics,Road,Wh-mum-01,759,132.69,100711.71,4,3.4861359247763777,No,0.29,Road,Net 60,40
ORD-00689,12-11-2023,08-12-2023 00:00,Infosys BPM,machinery,Air,Wh-pun-06,258,120.4,31063.2,40,9.834879914672031,Yes,0.07,Air,Cod,26
ORD-00690,24-01-2023,13-02-2023 00:00,Reliance Industries,raw materials,Express Air,Wh-hyd-05,346,1624.81,1183130.236513158,35,5.745386628237309,Yes,0.02,Express Air,Net 30,20
ORD-00691,25-11-2023,28-12-2023 00:00,  Wipro Logistics  ,textiles,Rail,Wh-mum-01,988,2448.33,2418950.04,32,9.157788675,No,0.2,Rail,Net 30,33
ORD-00692,06-02-2024,12-03-2024 00:00,asian paints ltd,electronics,Air,Wh-mum-01,896,3854.33,3453479.68,42,2.474929214,Yes,0.18,Air,Net 30,35
ORD-00693,28-06-2022,04-08-2022 00:00,Mahindra Logistics,textiles,Road,Wh-mum-01,160,3419.64,547142.4,34,6.785370233201569,Yes,0.12,Road,Net 60,37
ORD-00694,23-09-2023,25-09-2023 00:00,Godrej Industries,raw materials,Road,Wh-hyd-05,475,2235.05,1058083.59,43,8.288741686245276,Yes,0.13,Road,Cod,2
ORD-00695,06-08-2023,19-09-2023 00:00,  mahindra logistics  ,electronics,Road,Wh-pun-06,852,1375.4,1171840.8,25,9.526557246,No,0.24,Road,Cod,44
ORD-00696,05-11-2022,02-12-2022 00:00,BlueDart Express,electronics,Road,Wh-hyd-05,664,4985.65,3310471.6,10,4.036061269153212,No,0.06,Road,Net 60,27
ORD-00697,20-02-2023,06-04-2023 00:00,BlueDart Express,packaging,Road,Wh-blr-04,908,2136.64,1940069.12,21,7.524830529316472,Yes,0.25,Road,Net 30,45
ORD-00698,16-07-2023,24-08-2023 00:00,Blue Dart Express,raw materials,Rail,Wh-mum-01,690,2262.42,1561069.8,46,5.849317081356571,No,0.19,Rail,Net 30,39
ORD-00699,03-05-2024,14-06-2024 00:00,Unknown,Unknown,Road,Wh-mum-01,-338,826.48,-279350.24,39,5.659903020392016,No,0.13,Road,Net 90,42
ORD-00700,01-01-2022,08-02-2022 00:00,  BlueDart Express  ,machinery,Air,Wh-che-03,380,3976.1,1510918,27,7.209997636,Yes,0.14,Air,Net 30,38
ORD-00701,08-11-2022,12-11-2022 00:00,BlueDart Express,electronics,Road,Wh-mum-01,545,3471.47,1891951.15,27,7.210869024140591,No,0.08,Road,Net 30,4
ORD-00703,04-08-2022,13-09-2022 00:00,Tata Steel Ltd,textiles,Rail,Wh-hyd-05,957,421.08,402973.56,41,15.980411145140366,No,0.15,Rail,Net 30,40
ORD-00704,17-03-2023,11-04-2023 00:00,BlueDart Express,packaging,Air,Wh-del-02,691,3405.69,2353331.79,25,3.072258286394632,No,0.1,Air,Net 30,25
ORD-00705,15-03-2024,28-04-2024 00:00,Unknown,Unknown,Air,Wh-mum-01,427,3276.01,1398856.27,13,5.659903020392016,No,0.18,Air,Cod,44
ORD-00706,17-08-2023,23-09-2023 00:00,Reliance Industries,raw materials,Road,Wh-mum-01,613,1373.57,425818.26,9,4.740779680173151,Yes,0.3,Road,Advance,37
ORD-00707,14-09-2023,22-09-2023 00:00,Infosys BPM,machinery,Air,Wh-che-03,268,4754.81,1274289.08,52,5.302450250828452,No,0.13,Air,Cod,8
ORD-00708,02-11-2023,01-12-2023 00:00,Tata Steel Ltd,raw materials,Air,Wh-hyd-05,835,763.78,637756.3,36,7.849794754,No,0.28,Air,Net 60,29
ORD-00709,26-11-2022,06-12-2022 00:00,Unknown,Unknown,Road,Wh-blr-04,577,2296.920253164557,924913.841,22,5.659903020392016,Yes,0.1,Road,Net 30,10
ORD-00710,22-04-2023,06-05-2023 00:00,RELIANCE INDUSTRIES,chemicals,Road,Wh-mum-01,-954,4718.64,-4501582.56,42,9.541640766833597,Yes,0.02,Road,Net 60,14
ORD-00711,29-03-2023,08-05-2023 00:00,Wipro Logistics,machinery,Air,Wh-del-02,168,2104.44,353545.92,26,9.660791826890058,No,0.06,Air,Net 30,40
ORD-00712,29-03-2023,02-04-2023 00:00,Reliance Industries,textiles,Air,Wh-mum-01,842,3196.24,2691234.08,58,11.828857279096122,Yes,0.13,Air,Net 30,4
ORD-00713,23-11-2023,27-12-2023 00:00,Asian Paints Ltd,chemicals,Rail,Wh-hyd-05,43,1994,85742,54,9.357942583133946,No,0.07,Rail,Net 60,34
ORD-00714,07-08-2022,28-08-2022 00:00,RELIANCE INDUSTRIES,raw materials,Air,Wh-del-02,556,1378.33,766351.48,12,7.847689101,No,0,Air,Cod,21
ORD-00715,08-06-2023,09-07-2023 00:00,Wipro Logistics,chemicals,Express Air,Wh-mum-01,285,4920.05,1402214.25,17,5.921736768776135,Yes,0.27,Express Air,Net 30,31
ORD-00716,30-04-2023,21-05-2023 00:00,Tata Steel Ltd,textiles,Sea,Wh-hyd-05,397,2052.58,814874.26,14,2.6227714188050038,No,0.25,Sea,Net 30,21
ORD-00717,23-03-2024,22-04-2024 00:00,RELIANCE INDUSTRIES,electronics,Road,Wh-del-02,12,4471.56,53658.72,14,5.127381492,No,0.22,Road,Net 60,30
ORD-00718,26-03-2024,17-04-2024 00:00,asian paints ltd,food & beverage,Road,Wh-mum-01,607,1157.47,702584.29,57,6.047870170263558,Yes,1.87,Road,Advance,22
ORD-00719,24-01-2024,08-03-2024 00:00,Reliance Industries,packaging,Road,Wh-hyd-05,302,1073.39,324163.78,34,14.87337274721714,Yes,0.04,Road,Net 60,44
ORD-00720,23-06-2022,06-08-2022 00:00,DHL Supply Chain,chemicals,Sea,Wh-del-02,898,165.36,148493.28,53,5.332000388820984,No,0.02,Sea,Net 30,44
ORD-00721,06-11-2023,21-12-2023 00:00,Godrej Industries,textiles,Air,Wh-mum-01,253,3261.82,825240.46,57,9.079072054,Yes,0.22,Air,Net 60,45
ORD-00722,28-03-2022,28-04-2022 00:00,Infosys BPM,machinery,Road,Wh-pun-06,499,1848.95,922626.05,20,7.069140811,Yes,0.28,Road,Net 90,31
ORD-00723,18-10-2022,03-11-2022 00:00,Reliance Industries,packaging,Air,Wh-mum-01,754,4323.15,3259655.1,11,2.2329915674830425,Yes,0.13,Air,Net 30,16
ORD-00724,12-06-2023,02-07-2023 00:00,mahindra logistics,raw materials,Road,Wh-mum-01,35,2371.32,82996.2,16,9.954832323925835,Yes,0.04,Road,Net 60,20
ORD-00725,11-11-2023,01-12-2023 00:00,Asian Paints Ltd,electronics,Air,Wh-che-03,727,4841.29,3519617.83,51,5.745093946785214,No,0.15,Air,Net 60,20
ORD-00726,11-10-2023,25-10-2023 00:00,Unknown,Unknown,Rail,Wh-mum-01,-936,935.77,-875880.72,31,5.659903020392016,Yes,0.1,Rail,Net 30,14
ORD-00727,27-09-2023,29-10-2023 00:00,mahindra logistics,packaging,Air,Wh-che-03,90,4344.43,453406.25,55,6.932023880225739,No,0.11,Air,Net 30,32
ORD-00728,10-12-2022,02-01-2023 00:00,Wipro Logistics,raw materials,Sea,Wh-mum-01,776,3885.22,3014930.72,6,1.980039825829352,Yes,0.19,Sea,Net 90,23
ORD-00729,06-04-2022,24-04-2022 00:00,Reliance Industries,food & beverage,Road,Wh-hyd-05,605,3856.9,2333424.5,56,5.891518377823274,No,0.22,Road,Net 30,18
ORD-00730,18-04-2024,25-05-2024 00:00,mahindra logistics,food & beverage,Air,Wh-che-03,922,4225.47,3895883.34,19,5.484124004493457,No,0.03,Air,Net 90,37
ORD-00731,09-02-2024,05-03-2024 00:00,Asian Paints Ltd,electronics,Road,Wh-mum-01,970,3807.51,3693284.7,37,4.660066629987249,Yes,0.01,Road,Net 30,25
ORD-00732,29-08-2022,24-09-2022 00:00,  Godrej Industries  ,raw materials,Rail,Wh-che-03,602,3134.84,1887173.68,58,9.577180190610092,No,0.3,Rail,Advance,26
ORD-00733,20-11-2023,30-11-2023 00:00,Blue Dart Express,textiles,Air,Wh-mum-01,47,664.91,1167918.4155128205,4,5.702857450588479,Yes,0.07,Air,Net 60,10
ORD-00734,14-11-2022,03-12-2022 00:00,  BlueDart Express  ,packaging,Air,Wh-mum-01,115,172.31,19815.65,47,2.9720573152294456,Yes,0.02,Air,Net 30,19
ORD-00735,19-08-2022,25-08-2022 00:00,BlueDart Express,raw materials,Air,Wh-mum-01,617,4605.03,2841303.51,4,5.130671314395688,Yes,0.06,Air,Net 30,6
ORD-00736,05-04-2024,04-05-2024 00:00,asian paints ltd,chemicals,Road,Wh-mum-01,903,3087.09,2787642.27,20,9.274486641154054,No,0.01,Road,Net 60,29
ORD-00737,23-07-2022,23-08-2022 00:00,Unknown,Unknown,Air,Wh-mum-01,196,3984.72,781005.12,10,5.659903020392016,No,1.33,Air,Net 60,31
ORD-00738,31-05-2022,05-07-2022 00:00,Tata Steel Ltd,raw materials,Road,Wh-mum-01,826,2412.8,1992972.8,24,2.925613348194132,No,0.24,Road,Advance,35
ORD-00739,26-01-2022,03-03-2022 00:00,Blue Dart Express,packaging,Road,Wh-mum-01,501,595.37,298280.37,54,1.1172661098137535,Yes,0.1,Road,Net 30,36
ORD-00740,17-02-2022,26-02-2022 00:00,TATA STEEL LTD,chemicals,Air,Wh-mum-01,626,634.68,429356.34,35,1.1277104445619046,Yes,0.13,Air,Net 30,9
ORD-00741,08-09-2022,16-10-2022 00:00,Infosys BPM,electronics,Road,Wh-pun-06,493,3430.97,1691468.21,26,8.464524642626614,Yes,0.2,Road,Cod,38
ORD-00742,02-05-2023,06-05-2023 00:00,Mahindra Logistics,chemicals,Air,Wh-del-02,75,2157.23,161792.25,37,7.589103461586602,No,0.15,Air,Net 30,4
ORD-00744,20-05-2024,04-06-2024 00:00,RELIANCE INDUSTRIES,machinery,Road,Wh-blr-04,376,2463.06,926110.56,21,7.284800415048155,No,0.26,Road,Net 30,15
ORD-00745,26-02-2024,19-02-2024 00:00,  BlueDart Express  ,electronics,Air,Wh-che-03,-220,330.4,-72688,-2,4.556853336789732,No,0,Air,Cod,-7
ORD-00746,16-03-2022,16-04-2022 00:00,Asian Paints Ltd,raw materials,Road,Wh-del-02,729,2914.04,2124335.16,29,9.576071163980448,Yes,0.23,Road,Net 30,31
ORD-00747,12-04-2023,21-04-2023 00:00,Asian Paints Ltd,packaging,Express Air,Wh-che-03,277,1352.28,374581.56,39,9.703474132834314,Yes,0.14,Express Air,Net 60,9
ORD-00748,01-03-2023,unknown,asian paints ltd,raw materials,Air,Wh-pun-06,761,3989.82,3036253.02,21,4.535143982,No,0.3,Air,Net 60,0
ORD-00749,26-06-2024,07-07-2024 00:00,  Infosys BPM  ,packaging,Air,Wh-mum-01,676,1558.71,1053687.96,10,8.687997157067812,No,0.14,Air,Net 30,11
ORD-00750,07-10-2023,07-11-2023 00:00,mahindra logistics,electronics,Express Air,Wh-mum-01,394,2281.55,1219696.05,38,7.957801375277196,No,0.3,Express Air,Cod,31
ORD-00751,13-08-2023,26-08-2023 00:00,Unknown,Unknown,Road,Wh-mum-01,869,67.99,59083.31,46,5.659903020392016,Yes,0.23,Road,Net 30,13
ORD-00752,19-07-2022,07-08-2022 00:00,TATA STEEL LTD,chemicals,Sea,Wh-mum-01,457,371.51,169780.07,-20,3.0883584601099536,Yes,0.07,Sea,Cod,19
ORD-00753,06-01-2024,17-02-2024 00:00,mahindra logistics,raw materials,Sea,Wh-mum-01,920,1968.54,1811056.8,57,5.124111853535505,No,0.16,Sea,Net 60,42
ORD-00754,15-12-2023,13-12-2023 00:00,Unknown,Unknown,Road,Wh-del-02,192,2404.89,461738.88,45,5.659903020392016,Yes,0.3,Road,Net 60,-2
ORD-00755,29-01-2023,13-02-2023 00:00,Godrej Industries,packaging,Air,Wh-pun-06,739,3004.1,2220029.9,20,9.641510062558709,Yes,0.26,Air,Net 30,15
ORD-00756,22-05-2023,25-05-2023 00:00,Godrej Industries,textiles,Air,Wh-mum-01,689,1465.4,1009660.6,17,7.872211619799153,No,0.03,Air,Net 90,3
ORD-00757,14-02-2023,26-02-2023 00:00,Asian Paints Ltd,packaging,Rail,Wh-che-03,99,3477.96,344318.04,55,8.696862865165329,Yes,0.21,Rail,Net 30,12
ORD-00758,07-09-2022,19-09-2022 00:00,  asian paints ltd  ,packaging,Road,Wh-mum-01,548,4302.01,2357501.48,7,6.427578755534649,Yes,0.1,Road,Advance,12
ORD-00759,01-06-2022,04-06-2022 00:00,RELIANCE INDUSTRIES,electronics,Sea,Wh-che-03,978,3901.46,3815627.88,4,8.518670477579132,No,0,Sea,Net 30,3
ORD-00760,03-11-2023,29-11-2023 00:00,Unknown,Unknown,Road,Wh-pun-06,999,207.7,207492.3,29,5.659903020392016,No,0.12,Road,Cod,26
ORD-00761,06-12-2023,18-12-2023 00:00,DHL Supply Chain,chemicals,Road,Wh-mum-01,96,2407.73,142742.43,14,4.392869877336521,Yes,0.07,Road,Net 90,12
ORD-00762,06-01-2022,25-01-2022 00:00,Tata Steel Ltd,packaging,Sea,Wh-mum-01,664,533.6,354310.4,3,5.967912719,Yes,0.25,Sea,Net 30,19
ORD-00763,08-02-2024,09-02-2024 00:00,Infosys BPM,textiles,Road,Wh-hyd-05,663,1217.8,807401.4,24,8.242778097907253,No,0.1,Road,Cod,1
ORD-00764,31-05-2024,09-07-2024 00:00,asian paints ltd,electronics,Road,Wh-mum-01,190,4933.45,937355.5,37,1.4145106077096077,No,0.25,Road,Net 30,39
ORD-00765,28-02-2024,21-03-2024 00:00,Infosys BPM,packaging,Road,Wh-mum-01,736,721.05,530692.8,16,8.272713541202469,Yes,0,Road,Cod,22
ORD-00766,25-06-2024,06-08-2024 00:00,TATA STEEL LTD,raw materials,Rail,Wh-che-03,37,2499.45,92479.65,58,2.600993116441211,Yes,0.09,Rail,Net 60,42
ORD-00767,20-04-2022,22-05-2022 00:00,Reliance Industries,electronics,Air,Wh-del-02,780,3094.6,2413788,55,5.632152554092951,No,0.07,Air,Advance,32
ORD-00768,08-03-2024,17-03-2024 00:00,Tata Steel Ltd,packaging,Road,Wh-blr-04,369,3515.3,1297145.7,52,8.274478956003438,No,0.07,Road,Net 30,9
ORD-00769,12-03-2023,11-04-2023 00:00,Tata Steel Ltd,raw materials,Road,Wh-che-03,695,2802.65,1947841.75,4,3.2843897034102536,Yes,0.02,Road,Net 90,30
ORD-00770,13-08-2022,21-08-2022 00:00,Wipro Logistics,raw materials,Road,Wh-pun-06,525,58.76,30849,56,3.212266953755377,No,0.06,Road,Net 30,8
ORD-00771,30-06-2022,30-07-2022 00:00,Wipro Logistics,electronics,Air,Wh-blr-04,279,1639.04,457292.16,24,4.624879586160267,Yes,0.17,Air,Net 30,30
ORD-00772,03-04-2024,15-04-2024 00:00,BlueDart Express,packaging,Road,Wh-blr-04,217,2593.38,562763.46,34,9.051785178198712,No,0.09,Road,Net 30,12
ORD-00773,14-12-2023,unknown,Infosys BPM,packaging,Rail,Wh-pun-06,867,448.45,388806.15,30,1.003985032934871,Yes,0.13,Rail,Net 30,0
ORD-00774,15-06-2023,04-07-2023 00:00,Infosys BPM,food & beverage,Express Air,Wh-pun-06,873,1759.63,1536156.99,18,9.112447869777414,Yes,0.11,Express Air,Net 30,19
ORD-00775,21-04-2023,04-05-2023 00:00,Reliance Industries,electronics,Sea,Wh-pun-06,798,175.68,140192.64,19,2.384263222,Yes,0.26,Sea,Net 30,13
ORD-00776,21-02-2022,03-04-2022 00:00,mahindra logistics,packaging,Express Air,Wh-pun-06,273,402.11,170220.71,31,9.910777385,Yes,0.27,Express Air,Net 30,41
ORD-00777,25-07-2023,22-08-2023 00:00,Mahindra Logistics,textiles,Road,Wh-del-02,881,1990.65,1753762.65,19,9.593622937346211,Yes,0.15,Road,Cod,28
ORD-00778,13-09-2022,19-09-2022 00:00,RELIANCE INDUSTRIES,chemicals,Road,Wh-del-02,62,672.25,41679.5,49,5.452076706,No,0.1,Road,Net 30,6
ORD-00779,18-05-2024,25-05-2024 00:00,RELIANCE INDUSTRIES,electronics,Road,Wh-hyd-05,596,2842.03,1693849.88,46,5.614482230313653,No,0.03,Road,Net 30,7
ORD-00780,05-05-2022,14-05-2022 00:00,Godrej Industries,food & beverage,Air,Wh-del-02,880,3450.43,3036378.4,19,5.333944062482688,Yes,0.29,Air,Cod,9
ORD-00781,13-04-2023,29-04-2023 00:00,RELIANCE INDUSTRIES,packaging,Air,Wh-del-02,729,4004.93,2919593.97,22,6.718992810935704,No,0.02,Air,Cod,16
ORD-00782,17-05-2022,unknown,DHL Supply Chain,electronics,Express Air,Wh-che-03,342,1008.75,344992.5,24,1.8164953201143792,No,0.09,Express Air,Net 30,0
ORD-00783,31-03-2024,29-04-2024 00:00,Mahindra Logistics,textiles,Road,Wh-mum-01,397,845.74,335758.78,45,1.2935615350740983,Yes,0.09,Road,Net 30,29
ORD-00784,21-04-2023,13-05-2023 00:00,BlueDart Express,chemicals,Express Air,Wh-hyd-05,699,531.79,371721.21,12,1.5193263557430896,No,0.1,Express Air,Cod,22
ORD-00785,15-11-2023,22-12-2023 00:00,Godrej Industries,raw materials,Express Air,Wh-mum-01,19,3185.79,60530.01,30,4.999288143173629,Yes,0.05,Express Air,Cod,37
ORD-00786,28-06-2023,unknown,Unknown,Unknown,Road,Wh-mum-01,177,3535.31,625749.87,58,5.659903020392016,Yes,0.23,Road,Net 60,0
ORD-00787,27-07-2023,10-09-2023 00:00,asian paints ltd,electronics,Rail,Wh-mum-01,-709,167.61,-118835.49,38,6.598356061338944,No,0.04,Rail,Net 30,45
ORD-00788,02-09-2023,15-10-2023 00:00,Infosys BPM,packaging,Rail,Wh-che-03,396,4681.7,1853953.2,53,9.931980604373011,No,0.19,Rail,Net 30,43
ORD-00789,21-11-2022,11-12-2022 00:00,  TATA STEEL LTD  ,raw materials,Rail,Wh-hyd-05,445,269.34,119856.3,31,4.476908557688193,No,0.04,Rail,Net 30,20
