order_id,order_date,delivery_date,supplier_name,product_category,region,warehouse_code,quantity_ordered,unit_price_inr,total_amount_inr,lead_time_days,quality_score,on_time_delivery,discount_pct,shipment_mode,payment_terms
ORD-00626,13-05-2024,21-06-2024,mahindra logistics,Chemicals,Bangalore,WH-BLR-04,488,2966.11,1447461.68,21,8.544388235911345,1,0.19869412161921599,Rail,Net 90
ORD-00627,04-07-2023,10-08-2023,Tata Steel Ltd,Raw Materials,Delhi,WH-PUN-06,237,4125.16,977662.92,13,7.3844467037865185,no,0.22554754378700434,Air,Advance
ORD-00628,06-12-2022,,Godrej Industries,Food & Beverage,DELHI,WH-BLR-04,885,1745.57,1544829.45,21,9.539613602480173,Yes,0.24358387,Road,net 30
ORD-00629,29-01-2022,04-02-2022,Infosys BPM,ELECTRONICS,,wh-mum-01,897,3393.3,3043790.1,8,1.2827963936014564,,0.28372491066777905,ROAD,Net 90
ORD-00630,29-04-2022,,  asian paints ltd  ,Chemicals,Mumbai,WH-BLR-04,272,2833,770576,46,7.625803825546858,no,0.093875864,,Net 90
ORD-00631,17-06-2024,24-07-2024,  Asian Paints Ltd  ,Machinery,DELHI,WH-MUM-01,189,1342.47,253726.83,40,3.972185014027648,,0.25755193636546636,Road,Net 30
ORD-00632,25-09-2022,09-10-2022,  DHL Supply Chain  ,Food & Beverage,,WH-DEL-02,999,4394.36,4389965.64,46,9.154592971177287,NO,0.039506071,Sea,NET 60
ORD-00633,02-07-2022,29-07-2022,Infosys BPM,Machinery,Chennai,WH-PUN-06,704,3989.16,4361432.09,7,3.4000767699577983,Yes,1.1475440177282499,Road,Net 60
ORD-00634,18-08-2023,20-08-2023,Asian Paints Ltd,Machinery,Bangalore,WH-HYD-05,447,3295.67,1473164.49,23,7.523708493835153,yes,0.22259331885419575,Sea,Net 90
ORD-00635,29-09-2022,09-11-2022,Infosys BPM,Chemicals,Pune,WH-DEL-02,581,4254.4,2471806.4,44,8.898823176857032,No,0.20331697236039611,Express Air,net 30
ORD-00636,09-02-2022,23-03-2022,Blue Dart Express,Packaging,DELHI,WH-PUN-06,790,4337.8,3426862,32,1.3749113654441418,,0.075694421,air,Net 60
ORD-00637,22-04-2022,23-05-2022,Blue Dart Express,packaging,,,861,3544.73,3052012.53,11,4.578828216328326,Yes,0.261912944,ROAD,
ORD-00638,03-09-2023,17-10-2023,Tata Steel Ltd,Machinery,Hyderabad,WH-BLR-04,247,4186.7,1034114.9,22,7.860781288197448,,1.3898607816761568,ROAD,Net-30
ORD-00639,21-03-2023,20-04-2023,mahindra logistics,Machinery,Pune,WH-HYD-05,963,3490.38,3361235.94,22,,,0.016090437,Air,Net 90
ORD-00640,20-12-2022,19-12-2022,Godrej Industries,Chemicals,Chennai,WH_MUM_01,76,3403.9,258696.4,43,3.4052736681423577,0,0.21523949718357363,air,Net 60
ORD-00641,17-01-2024,13-02-2024,,raw materials,Delhi,WH-PUN-06,154,3096.87,476917.98,25,2.978248139,0,0.1426427145698201,Rail,Net 30
ORD-00642,16-03-2024,30-03-2024,Mahindra Logistics,Electronics,,WH-MUM-01,656,3766.06,2470535.36,22,2.183664402247401,Yes,0.2547294059876028,Road,net 30
ORD-00643,18-11-2022,28-11-2022,  DHL Supply Chain  ,Machinery,Ahmedabad,WH_MUM_01,435,801.44,348626.4,28,8.714166039,0,0.11501914231747767,Air,Net 90
ORD-00644,23-03-2023,13-04-2023,  Infosys BPM  ,packaging,Chennai,,997,4405.55,4392333.35,29,6.178198629264004,yes,0.050483577,Express Air,Advance
ORD-00645,13-09-2023,06-10-2023,Reliance Industries,Chemicals,Bangalore,WH-CHE-03,86,4360.5,375003,13,1.6874645049231038,1,0.2509326577409609,Express Air,NET30
ORD-00646,08-06-2023,17-06-2023,Reliance Industries,Food & Beverage,Mumbai,,697,155.94,108690.18,18,16.77468717944619,Yes,0.1646728894920215,Road,Net 90
ORD-00647,29-04-2022,01-06-2022,TATA STEEL LTD,,DELHI,WH_MUM_01,285,4130.83,1177286.55,2,4.309602857245989,Yes,0.056758738,Road,COD
ORD-00648,30-01-2023,20-02-2023,Asian Paints Ltd,packaging,mumbai,,974,653.06,636080.44,29,2.6356527163851666,YES,0.21611519957593373,Road,Net 30
ORD-00649,14-08-2023,22-08-2023,Infosys BPM,raw materials,,WH_MUM_01,,1682.24,,21,4.919568629249716,YES,0.15333409154685015,Air,
ORD-00650,14-07-2022,30-07-2022,Infosys BPM,raw materials,Delhi,WH-MUM-01,69,3720.11,256687.59,15,3.988894288538228,0,0.18129389467209595,Road,COD
ORD-00651,18-09-2022,22-09-2022,Tata Steel Ltd,packaging,Mumbai,wh-mum-01,47,812.19,38172.93,52,4.076233349429643,1,0.13826950146197456,Rail,Advance
ORD-00652,15-02-2022,12-03-2022,,Food & Beverage,Hyderabad,WH_MUM_01,94,4091.66,384616.04,27,7.651239020091628,0,0.2486126951454019,Road,Net 30
ORD-00653,27-12-2023,23-01-2024,Reliance Industries,raw materials,Mumbai,WH_MUM_01,750,4162.35,3121762.5,50,3.009370469546767,NO,0.24886881470491495,Sea,
ORD-00654,23-03-2023,03-04-2023,Mahindra Logistics,Machinery,Ahmedabad,wh-mum-01,958,2542.26,2435485.08,31,6.7767396296981985,NO,0.21281664654731586,ROAD,Net 60
ORD-00655,02-01-2022,08-02-2022,,Chemicals,Kolkata,WH-HYD-05,453,41.87,18967.11,15,6.135846614928414,No,0.031620413,Rail,Net-30
ORD-00656,17-06-2023,30-06-2023,,Electronics,Delhi,WH-PUN-06,204,1442.32,239660.78,51,,NO,0.25165615857122065,air,net 30
ORD-00657,05-04-2024,07-05-2024,Asian Paints Ltd,Packaging,Pune,WH-DEL-02,912,3088.47,2816684.64,23,6.967066115275983,YES,0.20130389415987293,Express Air,Advance
ORD-00658,06-07-2023,05-08-2023,Mahindra Logistics,Packaging,DELHI,WH-BLR-04,218,4906.12,1069534.16,24,5.935438325760885,yes,0.20910724980128984,Express Air,Net 30
ORD-00659,05-12-2023,25-12-2023,asian paints ltd,raw materials,Mumbai,WH-HYD-05,474,3162.75,1499143.5,44,8.913296033617462,NO,0.10889485212116148,Road,NET 60
ORD-00660,07-01-2024,13-01-2024,,Electronics,Delhi,,432,1306.42,564373.44,13,7.080220827552338,0,0.263783867,Rail,Net 30
ORD-00661,30-01-2024,03-03-2024,BlueDart Express,packaging,,WH-HYD-05,341,3173.69,1252495.5,22,5.9226692623424935,,0.21761148007045725,ROAD,Net 30
ORD-00662,25-01-2024,10-02-2024,asian paints ltd,Textiles,Ahmedabad,wh-mum-01,551,2704.53,1490196.03,43,8.467868082588804,Yes,0.03377714,ROAD,Net-30
ORD-00663,18-11-2023,11-12-2023,Reliance Industries,,Hyderabad,WH-CHE-03,612,3901.43,2387675.16,37,6.455319084401317,yes,0.1223334103218488,Rail,COD
ORD-00664,21-07-2022,,Mahindra Logistics,Textiles,Mumbai,,289,543.83,157166.87,33,3.620298230066611,yes,0.2659141085880425,Road,COD
ORD-00665,08-01-2023,16-02-2023,Infosys BPM,raw materials,Kolkata,,254,3807.53,967112.62,56,2.863854263589141,0,0.014159010509213699,Sea,NET30
ORD-00666,18-03-2023,29-04-2023,asian paints ltd,,Hyderabad,WH-CHE-03,734,2710.92,1989815.28,3,2.370950070964109,Yes,0.28842498589261484,Express Air,COD
ORD-00667,13-03-2022,01-04-2022,RELIANCE INDUSTRIES,Textiles,Ahmedabad,WH-DEL-02,357,4815.33,1719072.81,54,,YES,0.20374877049586884,,COD
ORD-00668,12-11-2023,19-11-2023,Godrej Industries,Chemicals,Bangalore,WH-CHE-03,23,1715.94,39466.62,19,7.3912188861825925,yes,0.18941279329301297,Air,Net 60
ORD-00669,05-12-2022,22-12-2022,RELIANCE INDUSTRIES,ELECTRONICS,Pune,WH-BLR-04,762,3166.78,2413086.36,23,9.436405943478887,No,0.081167777,Sea,Net 30
ORD-00670,01-10-2023,27-10-2023,  Asian Paints Ltd  ,Raw Materials,Bangalore,wh-mum-01,522,4660.82,2432948.04,29,,0,0.074637537,Express Air,Net-30
ORD-00671,18-11-2022,14-12-2022,BlueDart Express,Packaging,Bangalore,WH-HYD-05,758,521.52,395312.16,30,5.260607933454213,yes,0.28261746584657865,ROAD,Net 30
ORD-00672,11-11-2023,02-11-2023,,Raw Materials,Hyderabad,WH-PUN-06,837,4686.77,3922826.49,39,1.537448400738004,1,0.089481736,air,Net 30
ORD-00673,18-05-2024,23-06-2024,asian paints ltd,Food & Beverage,Hyderabad,WH_MUM_01,100,3442.55,344255,44,7.044780533914268,Yes,0.2326515890156998,Rail,NET30
ORD-00674,08-05-2022,02-06-2022,Reliance Industries,Raw Materials,,WH-DEL-02,802,348.51,279505.02,47,6.239878838,NO,0.11793653946212374,Road,COD
ORD-00675,08-01-2024,13-02-2024,RELIANCE INDUSTRIES,Packaging,Pune,,,1511.81,,25,9.911880042288592,yes,0.041776221,air,Net 60
ORD-00676,04-11-2022,14-12-2022,,Electronics,DELHI,WH-DEL-02,223,3543.78,418931.82,37,3.152429000040187,0,0.003214589,ROAD,COD
ORD-00677,04-06-2023,12-06-2023,TATA STEEL LTD,raw materials,Ahmedabad,WH-MUM-01,906,346.08,313548.48,47,5.776636197581523,NO,0.16327720110457525,,Net 60
ORD-00678,13-11-2022,20-11-2022,Tata Steel Ltd,raw materials,Delhi,,762,2915.03,2221252.86,8,,No,1.5818129912554912,ROAD,Net 90
ORD-00679,14-11-2023,06-12-2023,  Blue Dart Express  ,Packaging,Hyderabad,wh-mum-01,659,1735.96,1143997.64,42,6.801320572681092,NO,1.27683827,Sea,Net 90
ORD-00680,23-02-2023,19-03-2023,RELIANCE INDUSTRIES,Textiles,Chennai,,442,3108.37,1373899.54,58,6.0516418865356245,1,0.10715770019791344,Rail,Net 30
ORD-00681,01-12-2022,14-12-2022,DHL Supply Chain,Raw Materials,Chennai,WH-CHE-03,608,238.25,144856,16,7.992352092945029,YES,0.10322748535483263,,Net-30
ORD-00682,17-02-2023,15-03-2023,Tata Steel Ltd,Chemicals,Hyderabad,WH-PUN-06,769,4358.97,3352047.93,8,2.844830885741348,yes,0.15616315119145752,Sea,
ORD-00683,15-12-2023,18-12-2023,Reliance Industries,Electronics,Delhi,WH-HYD-05,325,4867.71,1582005.75,1,7.530644802469743,no,0.13219946502728805,Rail,Net 60
ORD-00684,30-10-2022,,Reliance Industries,Packaging,Mumbai,WH-CHE-03,516,4844.7,2499865.2,44,6.577611142897803,no,0.26397438801810436,,NET30
ORD-00685,22-07-2023,22-08-2023,Tata Steel Ltd,Raw Materials,Kolkata,WH-BLR-04,16,3750.76,60012.16,5,9.064676006,NO,0.15165623751704707,,NET30
ORD-00686,11-05-2022,21-05-2022,TATA STEEL LTD,Textiles,,WH-CHE-03,792,659.13,522030.96,3,8.624749951302235,Yes,0.15232735145657064,,
ORD-00687,16-07-2022,18-08-2022,Asian Paints Ltd,Chemicals,,,336,3793.73,1274693.28,1,3.8363233521929794,no,0.041511478,Express Air,COD
ORD-00688,07-03-2023,16-04-2023,mahindra logistics,ELECTRONICS,Delhi,wh-mum-01,759,132.69,100711.71,4,3.4861359247763777,no,0.2948218622731158,ROAD,NET 60
ORD-00689,12-11-2023,08-12-2023,Infosys BPM,Machinery,Bangalore,WH-PUN-06,258,120.4,31063.2,40,9.834879914672031,Yes,0.074991867,Air,COD
ORD-00690,24-01-2023,13-02-2023,Reliance Industries,raw materials,,WH-HYD-05,,1624.81,,35,5.745386628237309,,0.022009220237880798,Express Air,
ORD-00691,25-11-2023,28-12-2023,  Wipro Logistics  ,Textiles,Pune,WH-MUM-01,988,2448.33,2418950.04,32,9.157788675,no,0.19894387469256264,Rail,Net-30
ORD-00692,06-02-2024,12-03-2024,asian paints ltd,ELECTRONICS,,wh-mum-01,896,3854.33,3453479.68,42,2.474929214,1,0.17860991104706178,Air,Net-30
ORD-00693,28-06-2022,04-08-2022,Mahindra Logistics,Textiles,Pune,wh-mum-01,160,3419.64,547142.4,34,6.785370233201569,yes,0.12454369619782371,Road,Net 60
ORD-00694,23-09-2023,25-09-2023,Godrej Industries,Raw Materials,Hyderabad,WH-HYD-05,475,2235.05,1058083.59,43,8.288741686245276,yes,0.1266576701642034,Road,COD
ORD-00695,06-08-2023,19-09-2023,  mahindra logistics  ,ELECTRONICS,Chennai,WH-PUN-06,852,1375.4,1171840.8,25,9.526557246,0,0.23551917631392935,ROAD,COD
ORD-00696,05-11-2022,02-12-2022,BlueDart Express,Electronics,Hyderabad,WH-HYD-05,664,4985.65,3310471.6,10,4.036061269153212,0,0.058713792,ROAD,Net 60
ORD-00697,20-02-2023,06-04-2023,BlueDart Express,Packaging,Kolkata,WH-BLR-04,908,2136.64,1940069.12,21,7.524830529316472,Yes,0.2460759956834669,,NET30
ORD-00698,16-07-2023,24-08-2023,Blue Dart Express,Raw Materials,Bangalore,WH-MUM-01,690,2262.42,1561069.8,46,5.849317081356571,No,0.19462413416850544,Rail,NET30
ORD-00699,03-05-2024,14-06-2024,,raw materials,Chennai,WH-MUM-01,-338,826.48,-279350.24,39,1.5456603345982138,0,0.12569093213385732,,Net 90
ORD-00700,01-01-2022,08-02-2022,  BlueDart Express  ,Machinery,Delhi,WH-CHE-03,380,3976.1,1510918,27,7.209997636,Yes,0.1374085849751606,Air,Net 30
ORD-00701,08-11-2022,12-11-2022,BlueDart Express,Electronics,Hyderabad,wh-mum-01,545,3471.47,1891951.15,27,7.210869024140591,0,0.076994162,,Net-30
ORD-00406,21-10-2022,01-11-2022,DHL Supply Chain,Food & Beverage,Kolkata,wh-mum-01,929,1111.64,1032713.56,2,9.375461243618833,0,0.22563429980909244,Air,NET30
ORD-00703,04-08-2022,13-09-2022,Tata Steel Ltd,Textiles,Pune,WH-HYD-05,957,421.08,402973.56,41,15.980411145140366,No,0.15386242269158032,Rail,Net 30
ORD-00704,17-03-2023,11-04-2023,BlueDart Express,Packaging,,WH-DEL-02,691,3405.69,2353331.79,,3.072258286394632,no,0.096256363,Air,Net-30
ORD-00705,15-03-2024,28-04-2024,,Chemicals,DELHI,wh-mum-01,427,3276.01,1398856.27,13,1.4010744110381124,NO,0.17881503472828505,air,COD
ORD-00706,17-08-2023,23-09-2023,Reliance Industries,raw materials,Mumbai,,613,1373.57,425818.26,9,4.740779680173151,,0.2987203356153969,,Advance
ORD-00707,14-09-2023,22-09-2023,Infosys BPM,Machinery,Chennai,WH-CHE-03,268,4754.81,1274289.08,52,,0,0.13057868389696614,,COD
ORD-00708,02-11-2023,01-12-2023,Tata Steel Ltd,Raw Materials,Mumbai,WH-HYD-05,835,763.78,637756.3,36,7.849794754,0,0.27620742023358585,air,Net 60
ORD-00709,26-11-2022,06-12-2022,,Electronics,DELHI,WH-BLR-04,577,,,22,4.1884098835694195,1,0.10350505197736982,ROAD,net 30
ORD-00710,22-04-2023,06-05-2023,RELIANCE INDUSTRIES,Chemicals,Ahmedabad,WH-MUM-01,-954,4718.64,-4501582.56,42,9.541640766833595,,0.016419812077495766,ROAD,NET 60
ORD-00711,29-03-2023,08-05-2023,Wipro Logistics,Machinery,Mumbai,WH-DEL-02,168,2104.44,353545.92,26,9.660791826890058,No,0.061272632,Air,NET30
ORD-00712,29-03-2023,02-04-2023,Reliance Industries,Textiles,Delhi,wh-mum-01,842,3196.24,2691234.08,58,11.828857279096122,yes,0.12560854299830526,air,Net 30
ORD-00713,23-11-2023,27-12-2023,Asian Paints Ltd,Chemicals,mumbai,WH-HYD-05,43,1994,85742,54,9.357942583133946,0,0.065890479,Rail,Net 60
ORD-00714,07-08-2022,28-08-2022,RELIANCE INDUSTRIES,Raw Materials,Mumbai,WH-DEL-02,556,1378.33,766351.48,12,7.847689101,NO,6.811146547666124e-05,,COD
ORD-00715,08-06-2023,09-07-2023,Wipro Logistics,Chemicals,Delhi,WH_MUM_01,285,4920.05,1402214.25,17,5.921736768776135,,0.27450046132425815,Express Air,Net-30
ORD-00716,30-04-2023,21-05-2023,Tata Steel Ltd,Textiles,mumbai,WH-HYD-05,397,2052.58,814874.26,14,2.6227714188050033,no,0.2531638233692787,Sea,net 30
ORD-00717,23-03-2024,22-04-2024,RELIANCE INDUSTRIES,Electronics,mumbai,,12,4471.56,53658.72,14,5.1273814916245595,0,0.22268766944608412,Express Air,NET 60
ORD-00718,26-03-2024,17-04-2024,asian paints ltd,Food & Beverage,Chennai,wh-mum-01,607,1157.47,702584.29,57,6.047870170263558,yes,1.872141422597596,ROAD,Advance
ORD-00719,24-01-2024,08-03-2024,Reliance Industries,packaging,Kolkata,WH-HYD-05,302,1073.39,324163.78,34,14.87337274721714,yes,0.036109073,,Net 60
ORD-00720,23-06-2022,06-08-2022,DHL Supply Chain,Chemicals,Kolkata,WH-DEL-02,898,165.36,148493.28,53,5.332000388820984,0,0.020281424841714944,Sea,
ORD-00721,06-11-2023,21-12-2023,Godrej Industries,Textiles,Ahmedabad,WH_MUM_01,253,3261.82,825240.46,57,9.079072054,YES,0.21720875663187636,air,NET 60
ORD-00722,28-03-2022,28-04-2022,Infosys BPM,Machinery,DELHI,WH-PUN-06,499,1848.95,922626.05,20,7.069140811,yes,0.27864238820636555,Road,Net 90
ORD-00723,18-10-2022,03-11-2022,Reliance Industries,packaging,Kolkata,WH-MUM-01,754,4323.15,3259655.1,11,2.2329915674830425,Yes,0.12916074627391108,Air,net 30
ORD-00724,12-06-2023,02-07-2023,mahindra logistics,raw materials,Pune,wh-mum-01,35,2371.32,82996.2,16,9.954832323925837,yes,0.035742202,ROAD,Net 60
ORD-00725,11-11-2023,01-12-2023,Asian Paints Ltd,ELECTRONICS,Hyderabad,WH-CHE-03,727,4841.29,3519617.83,51,5.745093946785214,,0.15371784621963197,,NET 60
ORD-00726,11-10-2023,25-10-2023,,Packaging,Pune,WH-MUM-01,-936,935.77,-875880.72,31,4.526724668,YES,0.10464957223758904,Rail,NET30
ORD-00727,27-09-2023,29-10-2023,mahindra logistics,packaging,Bangalore,WH-CHE-03,90,4344.43,453406.25,55,6.932023880225739,No,0.11244747730499931,air,Net-30
ORD-00728,10-12-2022,02-01-2023,Wipro Logistics,Raw Materials,Ahmedabad,WH_MUM_01,776,3885.22,3014930.72,6,1.9800398258293517,1,0.18639918724671217,Sea,Net 90
ORD-00729,06-04-2022,24-04-2022,Reliance Industries,Food & Beverage,,WH-HYD-05,605,3856.9,2333424.5,56,,No,0.2156154339786607,Road,NET30
ORD-00730,18-04-2024,25-05-2024,mahindra logistics,Food & Beverage,Delhi,WH-CHE-03,922,4225.47,3895883.34,19,5.484124004493457,no,0.033181079661948255,air,Net 90
ORD-00731,09-02-2024,05-03-2024,Asian Paints Ltd,Electronics,DELHI,WH_MUM_01,970,3807.51,3693284.7,37,4.660066629987249,1,0.010677069241942916,ROAD,NET30
ORD-00732,29-08-2022,24-09-2022,  Godrej Industries  ,raw materials,Kolkata,WH-CHE-03,602,3134.84,1887173.68,58,9.577180190610093,no,0.29829909080571443,Rail,Advance
ORD-00733,20-11-2023,30-11-2023,Blue Dart Express,Textiles,Chennai,WH-MUM-01,,664.91,,4,5.702857450588479,1,0.069818505,Air,Net 60
ORD-00734,14-11-2022,03-12-2022,  BlueDart Express  ,packaging,Delhi,wh-mum-01,115,172.31,19815.65,47,2.9720573152294456,1,0.016149157,Air,NET30
ORD-00735,19-08-2022,25-08-2022,BlueDart Express,raw materials,DELHI,WH_MUM_01,617,4605.03,2841303.51,4,5.130671314395688,Yes,0.056962599,air,Net 30
ORD-00736,05-04-2024,04-05-2024,asian paints ltd,Chemicals,Delhi,,903,3087.09,2787642.27,20,9.274486641154054,NO,0.011687353904539266,Sea,NET 60
ORD-00737,23-07-2022,23-08-2022,,ELECTRONICS,DELHI,WH_MUM_01,196,3984.72,781005.12,10,2.584859241975352,,1.3330138473138258,air,NET 60
ORD-00738,31-05-2022,05-07-2022,Tata Steel Ltd,Raw Materials,Hyderabad,WH-MUM-01,826,2412.8,1992972.8,24,2.925613348194132,No,0.24072053533539728,,Advance
ORD-00739,26-01-2022,03-03-2022,Blue Dart Express,packaging,Ahmedabad,wh-mum-01,501,595.37,298280.37,54,1.1172661098137537,yes,0.10237333492731618,Road,Net-30
ORD-00740,17-02-2022,26-02-2022,TATA STEEL LTD,Chemicals,Ahmedabad,wh-mum-01,626,634.68,429356.34,35,1.1277104445619046,YES,0.13325502206350995,Air,
ORD-00741,08-09-2022,16-10-2022,Infosys BPM,Electronics,DELHI,WH-PUN-06,493,3430.97,1691468.21,26,8.464524642626614,,0.20267603207023163,ROAD,COD
ORD-00742,02-05-2023,06-05-2023,Mahindra Logistics,Chemicals,DELHI,WH-DEL-02,75,2157.23,161792.25,37,7.589103461586602,no,0.15266822102096406,air,
ORD-00609,18-09-2023,22-10-2023,TATA STEEL LTD,packaging,Bangalore,WH-PUN-06,413,1010.62,417386.06,38,4.195369508067625,Yes,0.25843370580639724,ROAD,NET 60
ORD-00744,20-05-2024,04-06-2024,RELIANCE INDUSTRIES,Machinery,Bangalore,WH-BLR-04,376,2463.06,926110.56,21,7.284800415048155,no,0.25981070251372695,Road,Net 30
ORD-00745,26-02-2024,19-02-2024,  BlueDart Express  ,ELECTRONICS,Chennai,WH-CHE-03,-220,330.4,-72688,-2,4.556853336789732,NO,0.002973209,Air,COD
ORD-00746,16-03-2022,16-04-2022,Asian Paints Ltd,Raw Materials,Kolkata,WH-DEL-02,729,2914.04,2124335.16,,9.576071163980448,YES,0.23341389194495973,Road,Net 30
ORD-00747,12-04-2023,21-04-2023,Asian Paints Ltd,Packaging,Hyderabad,WH-CHE-03,277,1352.28,374581.56,39,9.703474132834314,Yes,0.13822008007250217,Express Air,NET 60
ORD-00748,01-03-2023,,asian paints ltd,raw materials,Pune,WH-PUN-06,761,3989.82,3036253.02,21,4.535143982,no,0.29665216239109893,air,Net 60
ORD-00749,26-06-2024,07-07-2024,  Infosys BPM  ,,mumbai,WH_MUM_01,676,1558.71,1053687.96,10,8.687997157067812,NO,0.14496962276263053,Air,net 30
ORD-00750,07-10-2023,07-11-2023,mahindra logistics,Electronics,Chennai,WH_MUM_01,394,2281.55,1219696.05,38,7.957801375277196,no,0.29606878361648925,Express Air,COD
ORD-00751,13-08-2023,26-08-2023,,Machinery,Ahmedabad,wh-mum-01,869,67.99,59083.31,46,3.789999434546104,,0.22637080836172097,ROAD,Net-30
ORD-00752,19-07-2022,07-08-2022,TATA STEEL LTD,Chemicals,Pune,wh-mum-01,457,371.51,169780.07,-20,3.0883584601099536,YES,0.074581465,Sea,COD
ORD-00753,06-01-2024,17-02-2024,mahindra logistics,Raw Materials,Pune,WH_MUM_01,920,1968.54,1811056.8,57,5.124111853535505,0,0.1615184937860873,Sea,NET 60
ORD-00754,15-12-2023,13-12-2023,,Raw Materials,DELHI,WH-DEL-02,192,2404.89,461738.88,45,8.032139565529656,,0.29764069184357483,ROAD,Net 60
ORD-00755,29-01-2023,13-02-2023,Godrej Industries,,DELHI,WH-PUN-06,739,3004.1,2220029.9,20,9.641510062558709,YES,0.2572591823255771,air,Net 30
ORD-00756,22-05-2023,25-05-2023,Godrej Industries,Textiles,Mumbai,WH_MUM_01,689,1465.4,1009660.6,17,7.872211619799153,NO,0.029210068,air,Net 90
ORD-00757,14-02-2023,26-02-2023,Asian Paints Ltd,,Delhi,WH-CHE-03,99,3477.96,344318.04,55,8.696862865165329,Yes,0.2119115990429988,Rail,NET30
ORD-00758,07-09-2022,19-09-2022,  asian paints ltd  ,Packaging,DELHI,WH-MUM-01,548,4302.01,2357501.48,7,6.427578755534649,1,0.10367387576124391,,Advance
ORD-00759,01-06-2022,04-06-2022,RELIANCE INDUSTRIES,ELECTRONICS,Delhi,WH-CHE-03,978,3901.46,3815627.88,4,8.518670477579132,no,0.002094679,Sea,net 30
ORD-00760,03-11-2023,29-11-2023,,Electronics,Pune,WH-PUN-06,999,207.7,207492.3,29,8.059787722030759,No,0.12104429070809987,Road,COD
ORD-00761,06-12-2023,18-12-2023,DHL Supply Chain,Chemicals,DELHI,wh-mum-01,96,2407.73,142742.43,14,4.392869877336521,YES,0.070426327,ROAD,Net 90
ORD-00762,06-01-2022,25-01-2022,Tata Steel Ltd,Packaging,DELHI,WH_MUM_01,664,533.6,354310.4,3,5.967912719,yes,0.24566078115614146,Sea,Net-30
ORD-00763,08-02-2024,09-02-2024,Infosys BPM,Textiles,Chennai,WH-HYD-05,663,1217.8,807401.4,24,8.242778097907253,NO,0.10119918265372964,ROAD,COD
ORD-00764,31-05-2024,09-07-2024,asian paints ltd,Electronics,Hyderabad,,190,4933.45,937355.5,37,1.4145106077096075,0,0.2482571081861451,Express Air,Net 30
ORD-00765,28-02-2024,21-03-2024,Infosys BPM,packaging,Pune,WH_MUM_01,736,721.05,530692.8,16,8.272713541202469,1,0.000179382,Road,COD
ORD-00766,25-06-2024,06-08-2024,TATA STEEL LTD,,Kolkata,WH-CHE-03,37,2499.45,92479.65,58,2.600993116441211,yes,0.092345745,Rail,NET 60
ORD-00767,20-04-2022,22-05-2022,Reliance Industries,ELECTRONICS,Kolkata,WH-DEL-02,780,3094.6,2413788,55,5.632152554092951,0,0.072349564,,Advance
ORD-00768,08-03-2024,17-03-2024,Tata Steel Ltd,packaging,Chennai,WH-BLR-04,369,3515.3,1297145.7,52,8.274478956003438,No,0.070070208,,NET30
ORD-00769,12-03-2023,11-04-2023,Tata Steel Ltd,Raw Materials,,WH-CHE-03,695,2802.65,1947841.75,4,3.2843897034102536,,0.020455986,Road,Net 90
ORD-00770,13-08-2022,21-08-2022,Wipro Logistics,Raw Materials,Delhi,WH-PUN-06,525,58.76,30849,56,3.212266953755377,no,0.056137281123150515,Road,net 30
ORD-00771,30-06-2022,30-07-2022,Wipro Logistics,ELECTRONICS,mumbai,WH-BLR-04,279,1639.04,457292.16,24,4.624879586160267,Yes,0.16666487096568597,Air,NET30
ORD-00772,03-04-2024,15-04-2024,BlueDart Express,packaging,Delhi,WH-BLR-04,217,2593.38,562763.46,34,9.051785178198712,0,0.087408322,,Net 30
ORD-00773,14-12-2023,,Infosys BPM,Packaging,Pune,WH-PUN-06,867,448.45,388806.15,30,1.003985032934871,1,0.12521843469874439,Rail,
ORD-00774,15-06-2023,04-07-2023,Infosys BPM,Food & Beverage,,WH-PUN-06,873,1759.63,1536156.99,18,9.112447869777414,YES,0.11306006410415655,Express Air,Net-30
ORD-00775,21-04-2023,04-05-2023,Reliance Industries,Electronics,Ahmedabad,WH-PUN-06,798,175.68,140192.64,19,2.384263222,YES,0.2627714774999684,Sea,net 30
ORD-00776,21-02-2022,03-04-2022,mahindra logistics,Packaging,Delhi,WH-PUN-06,273,402.11,170220.71,31,9.910777385,1,0.2715896997031546,Express Air,Net 30
ORD-00777,25-07-2023,22-08-2023,Mahindra Logistics,Textiles,Hyderabad,WH-DEL-02,881,1990.65,1753762.65,19,9.593622937346213,YES,0.14788709149675802,Road,COD
ORD-00778,13-09-2022,19-09-2022,RELIANCE INDUSTRIES,Chemicals,,,62,672.25,41679.5,49,5.452076706,0,0.099046785,ROAD,NET30
ORD-00779,18-05-2024,25-05-2024,RELIANCE INDUSTRIES,ELECTRONICS,DELHI,WH-HYD-05,596,2842.03,1693849.88,46,5.614482230313653,NO,0.032040211,,NET30
ORD-00780,05-05-2022,14-05-2022,Godrej Industries,Food & Beverage,mumbai,WH-DEL-02,880,3450.43,3036378.4,19,5.333944062482688,YES,0.2860208638146285,,COD
ORD-00781,13-04-2023,29-04-2023,RELIANCE INDUSTRIES,packaging,Kolkata,WH-DEL-02,729,4004.93,2919593.97,22,6.7189928109357036,,0.018068083470089234,air,COD
ORD-00782,17-05-2022,,DHL Supply Chain,ELECTRONICS,mumbai,WH-CHE-03,342,1008.75,344992.5,24,1.8164953201143792,No,0.089295083,Express Air,
