Record_ID,Crop,Crop_Year,Season,State,Area,Production,Yield,Production_per_Area,Yield_Category
300,Groundnut,1998,Whole Year ,West Bengal,30157,34994,1.128571429,1.160393938389097,Medium
301,Horse-gram,1998,Rabi       ,West Bengal,4958,2043,0.422,0.4120613150463896,Low
302,Jowar,1998,Kharif     ,West Bengal,886,414,0.465,0.4672686230248307,Low
303,Jute,1998,Kharif     ,West Bengal,612066,7373630,13.24705882,12.047115833913336,Very High
304,Khesari,1998,Rabi       ,West Bengal,23300,13684,0.774666667,0.8948497854077253,Low
305,Linseed,1998,Rabi       ,West Bengal,10323,2691,0.24,0.2606800348735832,Low
306,Maize,1998,Kharif     ,West Bengal,38519,121161,2.634,3.1454866429554245,Medium
307,Masoor,1998,Rabi       ,West Bengal,51919,35600,0.600588235,3.1454866429554245,Low
308,Mesta,1998,Kharif     ,West Bengal,9911,81030,8.453846154,8.175764302290384,Very High
309,Moong(Green Gram),1998,Kharif     ,West Bengal,822,429,0.5075,0.5218978102189781,Low
310,Moong(Green Gram),1998,Rabi       ,West Bengal,2729,1598,0.61,0.585562477097838,Low
311,Moong(Green Gram),1998,Summer     ,West Bengal,9320,2980,0.312857143,0.3197424892703863,Low
312,Niger seed,1998,Kharif     ,West Bengal,7587,4100,0.4075,0.5403980492948465,Low
313,Other Kharif pulses,1998,Kharif     ,West Bengal,768,318,0.516,0.4140625,Low
314,Peas & beans (Pulses),1998,Rabi       ,West Bengal,9230,6776,0.70625,0.7341278439869989,Low
315,Potato,1998,Whole Year ,West Bengal,318199,6689636,18.95944444,0.7341278439869989,Very High
316,Ragi,1998,Kharif     ,West Bengal,12895,15648,0.91,0.7341278439869989,Low
317,Rapeseed &Mustard,1998,Rabi       ,West Bengal,344358,251740,0.667222222,0.7310415323587661,Low
318,Rice,1998,Autumn     ,West Bengal,425002,740688,0.982466216,1.7427870927666222,Medium
319,Rice,1998,Summer     ,West Bengal,1450473,4921984,0.982466216,3.3933647851425017,High
320,Rice,1998,Winter     ,West Bengal,4028620,7653780,1.781666667,1.8998515620733647,Medium
321,Safflower,1998,Rabi       ,West Bengal,48,16,0.4575,0.3333333333333333,Low
322,Sannhamp,1998,Whole Year ,West Bengal,1800,9280,4.971428571,5.155555555555556,High
323,Sesamum,1998,Whole Year ,West Bengal,100425,85448,0.741111111,0.8508638287279064,Low
324,Small millets,1998,Kharif     ,West Bengal,3742,1877,0.575714286,0.5016034206306788,Low
325,Small millets,1998,Rabi       ,West Bengal,1235,1387,1.035,1.123076923076923,Medium
326,Soyabean,1998,Kharif     ,West Bengal,800,461,0.481666667,0.57625,Low
327,Sugarcane,1998,Whole Year ,West Bengal,26949,2001900,75.314375,74.28476010241567,Very High
328,Sunflower,1998,Kharif     ,West Bengal,149,111,0.71,0.7449664429530202,Low
329,Turmeric,1998,Whole Year ,West Bengal,12763,21487,1.569444444,0.7449664429530202,Medium
330,Urad,1998,Kharif     ,West Bengal,58878,25071,0.402222222,0.4258126974421685,Low
331,Urad,1998,Rabi       ,West Bengal,15112,13684,0.649090909,0.4258126974421685,Low
332,Wheat,1998,Rabi       ,West Bengal,367472,13684,1.870555556,2.117413027387121,Medium
333,Arecanut,1999,Whole Year ,Assam,73464,52924,0.746086957,0.7204072743112273,Low
334,Arhar/Tur,1999,Kharif     ,Assam,7266,5102,0.707826087,0.7021745114230663,Low
335,Banana,1999,Whole Year ,Assam,41922,583383,13.74652174,13.915915271217976,Very High
336,Castor seed,1999,Kharif     ,Assam,1726,704,0.423333333,0.4078794901506373,Low
337,Coconut ,1999,Whole Year ,Assam,20238,150062000,5672.116522,7414.863128767664,Very High
338,Cotton(lint),1999,Kharif     ,Assam,1637,746,0.41173913,7414.863128767664,Low
339,Dry chillies,1999,Whole Year ,Assam,14418,9516,0.636956522,0.6600083229296713,Low
340,Gram,1999,Rabi       ,Assam,2336,1196,0.470454545,0.511986301369863,Low
341,Jute,1999,Kharif     ,Assam,73545,657537,9.13173913,8.940607791148276,Very High
342,Linseed,1999,Rabi       ,Assam,10248,5323,0.502727273,0.5194184231069477,Low
343,Maize,1999,Kharif     ,Assam,19708,14056,0.613913043,0.7132129084635681,Low
344,Mesta,1999,Kharif     ,Assam,5177,13684,0.982466216,4.928530036700792,High
345,Niger seed,1999,Kharif     ,Assam,8904,4582,0.548947368,0.5146001796945193,Low
346,Onion,1999,Whole Year ,Assam,7365,17167,2.322173913,2.3308893414799727,Medium
347,Other  Rabi pulses,1999,Rabi       ,Assam,106576,58390,0.532173913,0.5478719411499775,Low
348,Potato,1999,Whole Year ,Assam,76748,699744,0.982466216,9.117423255329127,Very High
349,Rapeseed &Mustard,1999,Rabi       ,Assam,286241,129425,0.479565217,0.4521539541854591,Low
350,Rice,1999,Autumn     ,Assam,557220,514156,1.094782609,0.922716341839848,Medium
351,Rice,1999,Summer     ,Assam,294654,653783,1.990434783,2.21881596720221,Medium
352,Rice,1999,Winter     ,Assam,1793994,2692709,1.501304348,1.5009576397691409,Medium
353,Sesamum,1999,Kharif     ,Assam,15143,7866,0.485217391,1.5009576397691409,Low
354,Small millets,1999,Kharif     ,Assam,10681,5467,0.502727273,0.5118434603501545,Low
355,Sugarcane,1999,Whole Year ,Assam,29107,1154615,0.982466216,0.5118434603501545,Very High
356,Sweet potato,1999,Whole Year ,Assam,8955,30979,3.409130435,3.459408151870464,High
357,Tapioca,1999,Whole Year ,Assam,2836,13444,0.982466216,4.740479548660085,High
358,Tobacco,1999,Whole Year ,Assam,1373,695,0.573913043,0.5061908230152949,Low
359,Turmeric,1999,Whole Year ,Assam,10980,7586,0.667391304,0.5061908230152949,Low
360,Wheat,1999,Rabi       ,Assam,76310,97583,1.256818182,1.2787708033023195,Medium
361,Arecanut,1999,Whole Year ,Goa,1550,1880,1.21,1.2787708033023195,Medium
362,Banana,1999,Whole Year ,Goa,1950,14500,7.44,7.435897435897436,Very High
363,Black pepper,1999,Whole Year ,Goa,275,120,0.44,0.4363636363636363,Low
364,Cashewnut,1999,Whole Year ,Goa,53292,17274,0.32,0.3241387074983112,Low
365,Coconut ,1999,Whole Year ,Goa,24975,13684,4868.07,4868.068068068068,Very High
366,Groundnut,1999,Kharif     ,Goa,350,513,1.47,1.4657142857142855,Medium
367,Groundnut,1999,Rabi       ,Goa,1004,1767,1.76,1.7599601593625498,Medium
368,Other  Rabi pulses,1999,Rabi       ,Goa,9227,8430,0.91,0.9136230627506232,Low
369,Other Kharif pulses,1999,Kharif     ,Goa,1000,578,0.58,0.578,Low
370,Ragi,1999,Kharif     ,Goa,1000,1070,1.07,1.07,Medium
371,Rice,1999,Kharif     ,Goa,40500,96281,2.38,2.3773086419753087,Medium
372,Rice,1999,Rabi       ,Goa,16213,43642,2.69,2.691790538456794,Medium
373,Sugarcane,1999,Whole Year ,Goa,1335,68440,51.27,51.265917602996254,Very High
374,Arecanut,1999,Whole Year ,Kerala,81941,83337,0.831428571,1.0170366483201327,Low
375,Banana,1999,Whole Year ,Kerala,39046,398145,10.36285714,10.196819136403215,Very High
376,Black pepper,1999,Whole Year ,Kerala,198406,47543,0.193571429,0.2396248097335766,Low
377,Cardamom,1999,Whole Year ,Kerala,41491,6585,0.056666667,0.1587091176399701,Low
378,Cashewnut,1999,Whole Year ,Kerala,89403,65547,0.491428571,0.7331633166672259,Low
379,Coconut ,1999,Whole Year ,Kerala,925035,5680000000,5581.025714,6140.308204554422,Very High
380,Cotton(lint),1999,Kharif     ,Kerala,4772,7702,0.982466216,1.6139983235540654,Medium
381,Dry chillies,1999,Whole Year ,Kerala,312,310,0.975,0.9935897435897436,Low
382,Garlic,1999,Whole Year ,Kerala,849,14433,17.0,17.0,Very High
383,Ginger,1999,Whole Year ,Kerala,11264,41344,3.159285714,3.6704545454545454,High
384,Groundnut,1999,Kharif     ,Kerala,9378,5144,0.37,0.7432451957809565,Low
385,Jowar,1999,Kharif     ,Kerala,2529,1287,0.255,0.5088967971530249,Low
386,Ragi,1999,Kharif     ,Kerala,870,704,0.815,0.8091954022988506,Low
387,Rice,1999,Autumn     ,Kerala,121525,252876,2.081538462,2.080855790989508,Medium
388,Rice,1999,Summer     ,Kerala,58021,144551,2.292857143,2.4913565777908,Medium
389,Rice,1999,Winter     ,Kerala,170228,373259,2.097142857,2.1927003783161405,Medium
390,Sesamum,1999,Kharif     ,Kerala,2612,718,0.374545455,0.2748851454823889,Low
391,Sugarcane,1999,Whole Year ,Kerala,5780,578820,88.2225,100.14186851211072,Very High
392,Sweet potato,1999,Whole Year ,Kerala,989,10698,11.79636364,10.816986855409503,Very High
393,Tapioca,1999,Whole Year ,Kerala,111922,2531752,24.25785714,22.62068226086024,Very High
394,Tobacco,1999,Whole Year ,Kerala,44,245,5.57,5.568181818181818,High
395,Turmeric,1999,Whole Year ,Kerala,3971,8362,1.999285714,2.1057668093679176,Medium
396,Arecanut,1999,Whole Year ,Meghalaya,9645,12510,1.245,1.297045101088647,Medium
397,Arhar/Tur,1999,Kharif     ,Meghalaya,871,647,0.78,0.7428243398392652,Low
398,Banana,1999,Whole Year ,Meghalaya,5319,63383,11.16285714,11.91633765745441,Very High
399,Castor seed,1999,Kharif     ,Meghalaya,27,14,0.515,0.5185185185185185,Low
400,Cotton(lint),1999,Kharif     ,Meghalaya,7455,5549,0.8,0.7443326626425218,Low
401,Dry chillies,1999,Whole Year ,Meghalaya,1790,1128,0.635714286,0.6301675977653631,Low
402,Ginger,1999,Kharif     ,Meghalaya,7606,44710,5.765714286,5.878254009992111,High
403,Gram,1999,Rabi       ,Meghalaya,9378,283,0.616666667,0.6152173913043478,Low
404,Jute,1999,Kharif     ,Meghalaya,4235,31781,0.982466216,7.504368358913814,Very High
405,Maize,1999,Kharif     ,Meghalaya,16637,24051,1.448571429,1.4456332271443169,Medium
406,Mesta,1999,Kharif     ,Meghalaya,4457,20071,0.982466216,4.503253309400942,High
407,Potato,1999,Whole Year ,Meghalaya,18339,143287,6.858571429,7.813239544140901,Very High
408,Rapeseed &Mustard,1999,Rabi       ,Meghalaya,7042,4648,0.654285714,0.6600397614314115,Low
409,Rice,1999,Kharif     ,Meghalaya,102482,156887,1.605714286,1.530873714408384,Medium
410,Rice,1999,Rabi       ,Meghalaya,3929,13846,0.982466216,3.524051921608552,Medium
411,Sesamum,1999,Kharif     ,Meghalaya,1304,680,0.588571429,0.5214723926380368,Low
412,Soyabean,1999,Kharif     ,Meghalaya,1038,928,0.888571429,0.8940269749518305,Low
413,Sugarcane,1999,Whole Year ,Meghalaya,80,223,2.372,2.7875,Medium
414,Sweet potato,1999,Whole Year ,Meghalaya,9378,17591,3.415714286,3.3699233716475097,High
415,Tapioca,1999,Whole Year ,Meghalaya,4022,21497,6.39,5.344853306812532,Very High
416,Tobacco,1999,Whole Year ,Meghalaya,719,488,0.636,0.6787204450625869,Low
417,Turmeric,1999,Whole Year ,Meghalaya,1458,8196,5.284285714,5.621399176954733,High
418,Arecanut,1999,Whole Year ,Puducherry,65,130,2.0,2.0,Medium
419,Bajra,1999,Kharif     ,Puducherry,170,470,2.76,2.764705882352941,Medium
420,Banana,1999,Whole Year ,Puducherry,282,8890,29.25,31.52482269503546,Very High
421,Black pepper,1999,Whole Year ,Puducherry,12,7,0.58,0.5833333333333334,Low
422,Cashewnut,1999,Whole Year ,Puducherry,210,177,0.982466216,0.8428571428571429,Medium
423,Coconut ,1999,Whole Year ,Puducherry,2214,27816000,0.982466216,12563.68563685637,Very High
424,Coriander,1999,Whole Year ,Puducherry,3,2,0.67,0.6666666666666666,Low
425,Cotton(lint),1999,Kharif     ,Puducherry,357,1835,5.14,5.140056022408964,High
426,Dry chillies,1999,Whole Year ,Puducherry,11,35,3.305,3.1818181818181817,High
427,Ginger,1999,Kharif     ,Puducherry,133,94,0.676666667,0.706766917293233,Low
428,Groundnut,1999,Kharif     ,Puducherry,898,2511,2.125,2.796213808463252,Medium
429,Jowar,1999,Kharif     ,Puducherry,3,13684,1.0,1.0,Low
430,Moong(Green Gram),1999,Rabi       ,Puducherry,2453,1321,0.553333333,0.5385242560130452,Low
431,Onion,1999,Whole Year ,Puducherry,14,183,13.07,13.071428571428571,Very High
432,Other  Rabi pulses,1999,Rabi       ,Puducherry,63,123,0.982466216,13.071428571428571,Medium
433,Ragi,1999,Kharif     ,Puducherry,124,452,3.325,13.071428571428571,High
434,Rapeseed &Mustard,1999,Rabi       ,Puducherry,64,483,6.023333333,7.546875,Very High
435,Rice,1999,Kharif     ,Puducherry,25444,59433,2.61,2.335835560446471,Medium
436,Sugarcane,1999,Whole Year ,Puducherry,2798,237610,83.0,84.92137240886348,Very High
437,Tapioca,1999,Whole Year ,Puducherry,365,10571,0.982466216,28.96164383561644,Very High
438,Urad,1999,Rabi       ,Puducherry,3159,2467,0.763333333,28.96164383561644,Low
439,Arecanut,1999,Whole Year ,West Bengal,7677,13124,1.864117647,28.96164383561644,Medium
440,Arhar/Tur,1999,Kharif     ,West Bengal,3077,2320,0.83,0.7539811504712383,Low
441,Bajra,1999,Kharif     ,West Bengal,9378,96,0.606666667,0.6575342465753424,Low
442,Barley,1999,Rabi       ,West Bengal,5077,4686,0.776666667,0.9229860153634036,Low
443,Cardamom,1999,Whole Year ,West Bengal,2875,690,0.24,0.24,Low
444,Castor seed,1999,Kharif     ,West Bengal,35,24,0.69,0.6857142857142857,Low
445,Coconut ,1999,Whole Year ,West Bengal,9378,324305700,13592.12778,13392.207631318135,Very High
446,Cotton(lint),1999,Kharif     ,West Bengal,750,2040,2.72,2.72,Medium
447,Dry chillies,1999,Autumn     ,West Bengal,16849,13874,0.717222222,0.8234316576651434,Low
448,Dry chillies,1999,Rabi       ,West Bengal,46293,38430,1.043333333,0.8301471064739809,Medium
449,Ginger,1999,Kharif     ,West Bengal,9165,18890,1.662777778,2.061102018548827,Medium
450,Gram,1999,Rabi       ,West Bengal,26618,21961,0.826923077,0.8250432038470208,Low
451,Groundnut,1999,Kharif     ,West Bengal,4804,3311,1.16625,0.6892173189009159,Medium
452,Groundnut,1999,Rabi       ,West Bengal,6098,9269,1.525,1.520006559527714,Medium
453,Groundnut,1999,Summer     ,West Bengal,23233,33214,1.315,1.4296044419575604,Medium
454,Horse-gram,1999,Rabi       ,West Bengal,4326,2087,0.452,0.4824318076745261,Low
455,Jowar,1999,Kharif     ,West Bengal,1156,540,0.68,0.4671280276816609,Low
456,Jute,1999,Kharif     ,West Bengal,613923,7593680,13.94058824,12.36910817806142,Very High
457,Khesari,1999,Rabi       ,West Bengal,9378,21964,0.999375,0.9511931055389544,Low
458,Linseed,1999,Rabi       ,West Bengal,9855,4004,0.360769231,0.4062912227295789,Low
459,Maize,1999,Kharif     ,West Bengal,35129,69682,0.982466216,1.983603290728458,Medium
460,Masoor,1999,Rabi       ,West Bengal,58760,34165,0.636470588,0.58143294758339,Low
461,Mesta,1999,Kharif     ,West Bengal,8864,81720,9.842142857,9.219314079422382,Very High
462,Moong(Green Gram),1999,Kharif     ,West Bengal,578,293,0.5325,0.5069204152249135,Low
463,Moong(Green Gram),1999,Rabi       ,West Bengal,2375,1465,0.615,0.6168421052631579,Low
464,Moong(Green Gram),1999,Summer     ,West Bengal,7947,13684,0.850625,0.4960362400906002,Low
465,Niger seed,1999,Kharif     ,West Bengal,6733,3528,0.3875,0.5239863359572257,Low
466,Other Kharif pulses,1999,Kharif     ,West Bengal,783,419,0.591666667,0.5351213282247765,Low
467,Peas & beans (Pulses),1999,Rabi       ,West Bengal,7041,6027,0.931333333,0.8559863655730721,Low
468,Potato,1999,Summer     ,West Bengal,2478,33214,0.982466216,13.403551251008878,Very High
469,Potato,1999,Winter     ,West Bengal,313373,7449103,20.56777778,23.77072370625421,Very High
470,Ragi,1999,Kharif     ,West Bengal,12489,15051,0.898,1.2051405236608217,Low
471,Rapeseed &Mustard,1999,Rabi       ,West Bengal,345961,278540,0.766111111,0.805119652215134,Low
472,Rice,1999,Autumn     ,West Bengal,427155,827970,1.868888889,1.938336201144784,Medium
473,Rice,1999,Summer     ,West Bengal,1474338,4468400,2.897222222,3.030783985761745,Medium
474,Rice,1999,Winter     ,West Bengal,4248946,8463310,1.906666667,1.991861040361539,Medium
475,Safflower,1999,Rabi       ,West Bengal,60,19,0.542,0.3166666666666666,Low
476,Sannhamp,1999,Autumn     ,West Bengal,1448,7810,5.421666667,5.393646408839779,High
477,Sannhamp,1999,Rabi       ,West Bengal,107,298,3.6,2.7850467289719627,High
478,Sesamum,1999,Autumn     ,West Bengal,891,406,0.377777778,0.4556677890011223,Low
479,Sesamum,1999,Summer     ,West Bengal,102044,72230,0.638235294,0.7078319156442319,Low
480,Sesamum,1999,Winter     ,West Bengal,2510,1285,0.5425,0.7078319156442319,Low
481,Small millets,1999,Kharif     ,West Bengal,3702,13684,0.617142857,0.5197190707725554,Low
482,Small millets,1999,Rabi       ,West Bengal,1505,1541,0.918,1.023920265780731,Low
483,Soyabean,1999,Kharif     ,West Bengal,730,441,0.448333333,0.6041095890410959,Low
484,Sugarcane,1999,Whole Year ,West Bengal,22883,1762806,78.571875,0.6041095890410959,Very High
485,Sunflower,1999,Kharif     ,West Bengal,150,90,0.683333333,0.6,Low
486,Tobacco,1999,Whole Year ,West Bengal,11442,6694,0.592,0.58503758084251,Low
487,Turmeric,1999,Whole Year ,West Bengal,13283,20023,1.425555556,1.507415493487917,Medium
488,Urad,1999,Kharif     ,West Bengal,60254,35523,0.566666667,0.589554220466691,Low
489,Urad,1999,Rabi       ,West Bengal,18527,10987,0.636923077,0.5930263939115885,Low
490,Wheat,1999,Rabi       ,West Bengal,364155,850778,2.096666667,2.336307341653966,Medium
491,Arecanut,2000,Whole Year ,Andhra Pradesh,262,724,2.78,2.763358778625954,Medium
492,Arhar/Tur,2000,Kharif     ,Andhra Pradesh,507366,216457,0.433181818,0.4266289030009894,Low
493,Arhar/Tur,2000,Rabi       ,Andhra Pradesh,6098,2701,0.42375,0.44293210888816,Low
494,Bajra,2000,Kharif     ,Andhra Pradesh,129475,135964,1.001666667,0.44293210888816,Medium
495,Bajra,2000,Rabi       ,Andhra Pradesh,14229,12524,0.883125,0.8801742919389978,Low
496,Banana,2000,Whole Year ,Andhra Pradesh,49051,819660,17.63090909,16.710362683737333,Very High
497,Cashewnut,2000,Whole Year ,Andhra Pradesh,145315,31074,0.190625,0.2138389016963149,Low
498,Castor seed,2000,Kharif     ,Andhra Pradesh,398561,136860,0.339047619,0.3433853287200704,Low
499,Coconut ,2000,Whole Year ,Andhra Pradesh,102646,1092707179,9101.813684,10645.394647623873,Very High
500,Coriander,2000,Whole Year ,Andhra Pradesh,58441,19993,0.395,10645.394647623873,Low
501,Cotton(lint),2000,Kharif     ,Andhra Pradesh,1021721,1662683,1.687727273,1.6273356425090606,Medium
502,Dry chillies,2000,Kharif     ,Andhra Pradesh,183741,410643,2.146818182,2.234901301288226,Medium
503,Dry chillies,2000,Rabi       ,Andhra Pradesh,54262,115528,2.023181818,2.1290774390918137,Medium
504,Ginger,2000,Whole Year ,Andhra Pradesh,9378,6515,3.14875,2.797337913267497,High
505,Gram,2000,Kharif     ,Andhra Pradesh,100,173,1.1575,2.797337913267497,Medium
506,Gram,2000,Rabi       ,Andhra Pradesh,200763,228546,1.4145,1.138387053391312,Medium
507,Groundnut,2000,Kharif     ,Andhra Pradesh,1601349,13684,0.904090909,1.0598770161907245,Low
508,Groundnut,2000,Rabi       ,Andhra Pradesh,272468,445720,1.668181818,1.6358618259758944,Medium
509,Horse-gram,2000,Kharif     ,Andhra Pradesh,13824,6838,0.5,0.4946469907407407,Low
510,Horse-gram,2000,Rabi       ,Andhra Pradesh,64789,13492,0.209545455,0.4946469907407407,Low
511,Jowar,2000,Kharif     ,Andhra Pradesh,332435,328490,0.830909091,0.9881330184848166,Low
512,Jowar,2000,Rabi       ,Andhra Pradesh,344493,290498,0.840909091,0.8432624175237232,Low
513,Linseed,2000,Rabi       ,Andhra Pradesh,5486,1093,0.2075,0.1992344148742253,Low
514,Maize,2000,Kharif     ,Andhra Pradesh,430544,1107165,2.564545455,2.57154901705749,Medium
515,Maize,2000,Rabi       ,Andhra Pradesh,97123,473602,5.019545455,4.876311481317504,High
516,Mesta,2000,Kharif     ,Andhra Pradesh,77823,13684,8.745384615,8.827043419040644,Very High
517,Moong(Green Gram),2000,Kharif     ,Andhra Pradesh,392017,141194,0.404090909,0.3601731557560004,Low
518,Moong(Green Gram),2000,Rabi       ,Andhra Pradesh,128365,43016,0.371578947,0.3351069216686791,Low
519,Niger seed,2000,Kharif     ,Andhra Pradesh,18452,6001,0.36,0.3252221981357034,Low
520,Onion,2000,Kharif     ,Andhra Pradesh,17058,227873,12.77315789,13.358717317387736,Very High
521,Onion,2000,Rabi       ,Andhra Pradesh,13248,308617,22.5085,23.29536533816425,Very High
522,Other  Rabi pulses,2000,Rabi       ,Andhra Pradesh,14200,5471,0.324705882,23.29536533816425,Low
523,Other Kharif pulses,2000,Kharif     ,Andhra Pradesh,19850,5000,0.275263158,0.2518891687657431,Low
524,Potato,2000,Whole Year ,Andhra Pradesh,2489,14618,6.14375,0.2518891687657431,Very High
525,Ragi,2000,Kharif     ,Andhra Pradesh,83492,92780,0.982466216,1.111244191060221,Medium
